panel,source,architecture,arm,multiplier,metric,mean,ci_low,ci_high,n,positive,rate_policy,stage,index,seed,test_accuracy,test_cross_entropy,validation_cross_entropy,selection_validation_loss,best_epoch,final_epoch_valid_loss,epochs,initialized_model_sha256,initialized_core_sha256,final_core_sha256,final_model_sha256,decoder_only_core_unchanged,total_parameters,active_synapses,runtime_commit,elapsed_seconds,execution_stage,contrast,checkpoint,coordinate,basis
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,3.0,,,,,,,selected,fresh,94.0,50304.0,0.8986999988555908,0.3759348392486572,0.3542779088020324,0.3542778964042664,24.0,0.4740989348093669,180.0,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,62ba0371fe18ceebd674d5a7a08e291a30165ef90e3360d88ad4aefd3bea6d5f,86dbe4d2233e57de820c4a833b07bdc548513c1affc58d13e3541581234aeea2,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.30522274493703,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,3.0,,,,,,,selected,fresh,95.0,50305.0,0.8898999691009521,0.3976576328277588,0.3833860754966736,0.3833860750198364,30.0,0.4635208190282185,180.0,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,b452f62809e26a7e47411b9c982cff430a5c8ce008debf342e0d427c5166e309,c4354a722e811f747605914c38b95f181647f3d760f8b32077d853c9b47e1800,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.6180750170024,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,3.0,,,,,,,selected,fresh,96.0,50306.0,0.876800000667572,0.4623804986476898,0.4845116734504699,0.484511688709259,48.0,0.5595201096534729,180.0,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,e7a28ec9f448c073fcb917293b8683837041dee072ff319056500d17459b8967,0cc8406439e1813ca6b03fe127647df8769a42dc47ba1aa87fd29c5524a50e4a,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.19950634997804,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,3.0,,,,,,,selected,fresh,97.0,50307.0,0.9027000069618224,0.3653731048107147,0.370706707239151,0.3707067221800486,23.0,0.5139722893238068,180.0,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,93dcd6816e8ae0c45cf9e03901988c64b16af6445828a208d2d1deae692bef09,c8e5488d2939d1bab41181d9666486cecac38501812dac44c2e4d1248b24b9f7,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,210.91179660300256,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,3.0,,,,,,,selected,fresh,98.0,50308.0,0.9030999541282654,0.3626000881195068,0.3518374860286712,0.3518374916712443,39.0,0.4521260425249735,180.0,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,6dae186e612196060aa37297cb9912871be102f52a4d57da9fc14432bbe0d5dc,5fc745893a5373f0975eb4afcf78226fa8b1b91c5d5b5a0676b1a63c2dc7a903,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,214.00681494898163,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,strict_scalar,3.0,,,,,,,selected,fresh,99.0,50309.0,0.9001999497413635,0.3712628781795501,0.37725830078125,0.3772583339214325,42.0,0.4635787813266118,180.0,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,fbb9ef61e3774af4d69860503c97182e7df83c204fda2e27eb6ae20bc6c00238,8503a4b10c5e3d69a544ea8107f7aa08586667c38c01786ad3b30bbc95d7a880,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,212.5633069500327,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,100.0,50300.0,0.9710999727249146,0.0958516076207161,0.1016461998224258,0.1016461982131004,90.0,0.1201412401795387,180.0,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,c9c681ed8396488a2e73ac3fa040e5d6b3c442bb17f6d19c44118f3912d2ceb3,d1f792301251d5dec63332e2da2ba124be5c25c3287e8b4c0fd148ba4a4fad53,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.32160746701996,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,101.0,50301.0,0.971299946308136,0.0982987955212593,0.1005718559026718,0.1005718547354141,106.0,0.1252592047303915,180.0,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,815fd9bcfeb1d30dd9abbd29af4133a66fcfdfe506b581ad63b275b31998514a,b1bb68b1ed73dc207779b06c3bb13ffc1127165c4ec43a9425da65751b2e700c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.31442084501032,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,102.0,50302.0,0.9709999561309814,0.1010285466909408,0.1065573096275329,0.1065573122501373,98.0,0.1265088200569152,180.0,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,1cc76a4d7dc0c1255de76630d241813574799ba6089b84389db06e652ee88de7,022a0b64e3c9f9e029e64debcc17a9779bcb6b431b9f4df92fee9b848523d661,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.46682621294167,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,103.0,50303.0,0.9731999635696412,0.0943176373839378,0.0999730080366134,0.0999730147719383,102.0,0.1191031875312328,180.0,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,a86b279676ccc4711b729d496b2ea108f10c7243f8a38a8abd431cf5d7ee872a,d6baf04b563a48c80d7961694ccaa3d820cd52de31b44f217fd2ab82ed9f6b3a,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,211.98405919305517,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,104.0,50304.0,0.9695000052452089,0.099045805633068,0.0983471274375915,0.0983471249341964,91.0,0.1195582493940989,180.0,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,2cb6d62b165d494cc64b8e00445badaecddc5cd15fc830ae2df2fb017d632dc5,c47728377dafa41fb63522bb2fde8654b759bc28f698f8ffb984259989e2932e,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.4743667639559,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,105.0,50305.0,0.9695999622344972,0.1023847237229347,0.1043810993432998,0.1043811072111129,96.0,0.1271565007766087,180.0,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,8dc65d8975982816df8865910f9e34db110a93a203d1e6235047986639084ff9,ecabd306af56e8cd23bc129e2e155600228ac6323996a6dcdc1cf047de2d1048,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,215.4899461430032,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,106.0,50306.0,0.9720999598503112,0.0949267074465751,0.102783590555191,0.1027835874954859,92.0,0.1234122182528177,180.0,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,ea54288c174f9fe5c3ab49dbcf797a37390bf164ab8eb8b686c6714bfdc186a5,d50e743b4c6348f00b5ff657d8f82f3b1547922f46144d842143b5ec8ae89112,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.3813641170273,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,107.0,50307.0,0.9721999764442444,0.094638206064701,0.1055092960596084,0.1055093034704526,83.0,0.1292661850452423,180.0,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,a0578d83db8082728343e80082999ee30e2ece6edf290edce385b22b23ba500b,222aa43d01767ea2e3740f8e713e7ef5c225676ae0a7faf432524c9f0a69bba4,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.98882352700457,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,108.0,50308.0,0.9704999923706056,0.0965474396944046,0.0928800478577613,0.0928800374070803,101.0,0.1096264173189799,180.0,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,97a65d5c369ca85c2a1274c9f7f6f9db0451a11c046ab1b22a989e3b5b3bce25,922e48bd0b00505432a1f8f0c195e4f029821397d5cfbb294b46630835898127,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,213.3151994619984,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,neuron_shared,0.3,,,,,,,selected,fresh,109.0,50309.0,0.9708999991416932,0.1013798713684082,0.1080541983246803,0.1080541990896066,91.0,0.1274916995863119,180.0,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,302b98fd9eb8baf1ac6b34ef54439c743b54da141a10b5835b08ac92a8936a04,cdf222462a51b4bacdcdbb9283198fa25dc9e9a62943f7a6cc5a0c80bc0ffa3b,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,345.9207892550621,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,130.0,50300.0,0.9745999574661256,0.0896500125527381,0.094371885061264,0.0943718809684117,14.0,0.1682123479445775,180.0,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,83ea7d6f42d98bc749573f8138af9fbab2bcf66f7e0eb7ced1cb5dbd523aaefe,dd7835e5abedbe547a2b58d910cb77c452047a7a75f5bfa1031ed040cf749015,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,221.0135684410343,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,131.0,50301.0,0.9729999899864196,0.0894326269626617,0.0887117683887481,0.088711773738265,12.0,0.160773739784956,180.0,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,aa28516970727a984af70e22ce4ff7bc096f0f9b1a22855b88fed37202c373f0,595df9f1cb36aaae3600fc0e3a8564422eb3840ded32aa0aba841416201be5e1,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.33403980208092,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,132.0,50302.0,0.9731999635696412,0.0878418162465095,0.0988498926162719,0.0988498872915903,10.0,0.184513868411382,180.0,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,c16cf90f4a283152acaca07b9f1cd24e692d552b5450a786e2ea5e3a9e939aad,a315ae2829096da978045c929d6689d235a3f38b1e42799e5ce84b91976217c8,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.043735051062,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,133.0,50303.0,0.9722999930381776,0.0919608473777771,0.0896054282784462,0.0896054324607054,9.0,0.1804463484287262,180.0,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,4a97590c34a0e0ce82aba23391b58906185e66cd9415fa21a2d2d1e5f7ab0f2d,b88207229313b204177dfb3bf6e6ccdea5ca9ef5037c8862b1beda2b3c45668b,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.7614778929856,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,134.0,50304.0,0.9735999703407288,0.0912965834140777,0.0937829688191413,0.0937829701105753,16.0,0.1679837399323781,180.0,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,cdd46e4561683ed0d18e068f9187e5d5adaba5debf0d88277d4c171b10f3f2f0,ee3794275a5d3d7b364905b528f7ae5bd527b20dbba9116a4283c623b29e1e2b,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.43732239608653,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,135.0,50305.0,0.9732999801635742,0.0886336043477058,0.098954290151596,0.0989542967875798,11.0,0.1868151161670684,180.0,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,559b5c254b21dbd41cfe5977488d0662305eb1d817b3124e06a1cff1c97a24dd,06138d7bcf09b9332a3cf5e63beaa91f85f704ed8025fddd2e715d3585a238a5,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.92479607497808,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,136.0,50306.0,0.9715999960899352,0.0931288227438926,0.1069641187787056,0.1069641206065813,12.0,0.1937869166533152,180.0,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,145a40812c72ffa412a374919194dfab3f6cff5d3d069174d8b708a68e3afcb8,753f48ca7975947649341e3b8ee133e06e0344226a594da816bddcdf5430257c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.57472564291675,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,137.0,50307.0,0.9739999771118164,0.0946534126996994,0.0976544618606567,0.0976544609069824,17.0,0.1724111189047495,180.0,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,dce879b22bc5a0ffe0599cb82da014ca400e24117557d7f017a805bee706a158,949c971ac92ab2760052299dfce9a3a5e8f52d2c2ad64a330ebefad5e82827ad,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,220.3695538630709,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,138.0,50308.0,0.9750999808311462,0.0839233770966529,0.084548681974411,0.0845486779709657,9.0,0.1599145961006482,180.0,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,e23436ff54532bffdccdb70e03913e97fb7a455927cbc43b7be2e8cc73e3f33d,d991d2b5d1aaf07a84495fcbd5942db51725c3578c49975c27f698b38a45c8ce,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.98540030699223,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,subtree_k3,3.0,,,,,,,selected,fresh,139.0,50309.0,0.9732999801635742,0.0901393294334411,0.0985481366515159,0.0985481453438599,10.0,0.1880770430366198,180.0,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,e8e3cb82ba7c2d087c737cc56ada0c1deab164eb367be3ab29d6669d713e4862,dc510ef6358443943087003d9f6080bd13d6f31f543c688c7d0817a594db4d86,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,218.9573263070779,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,140.0,50300.0,0.9716999530792236,0.0902123004198074,0.0930118486285209,0.0930118524034818,21.0,0.1761710467338562,180.0,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,932a0783055d038f098a4ce56ef1ca4ee46a8c7b539614475cd43b40158268ed,47c7710db3a91d5662f48bdb0d428b1bf73346413f844b4e17f0bd3dd80c597c,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.1302137679886,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,141.0,50301.0,0.9739999771118164,0.0879475325345993,0.0937137231230735,0.0937137221992015,19.0,0.1646494986265897,180.0,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,4b7c2778fb7d427387c9661fa43508dee1e0930bc4981e10950a35adef158e50,9011b3f77acbf13d6a01647f8d827e9c907ce6b5b42dacdf88656c6f69ec62d3,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,219.29011434304996,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,142.0,50302.0,0.9747999906539916,0.0868597477674484,0.0981277450919151,0.0981277480522791,22.0,0.1831871455907821,180.0,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,b399a55d098971b018579e6863b51299c21a88dcae43cdb9112df1ed30a9ea0b,cbcef333f65ee9cbf847ee385e8349503084ece5142055569b06dbade3fa2f53,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,220.1125571859302,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,143.0,50303.0,0.973800003528595,0.0869963243603706,0.0874561667442321,0.0874561705787976,24.0,0.1627247388958931,180.0,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,334b57e32a224c18659097da88534c1251318fe140e5b4722f974b4f8115b390,1a8555a7123e4546cd3f45afd7c6dc8cbf617249f05bdf4456d9d9e75899034f,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.70476103399412,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,144.0,50304.0,0.9722999930381776,0.0908214822411537,0.0900907590985298,0.0900907572507858,30.0,0.1759866178830464,180.0,f5887491bd9cf6ad6da9cfdf916fe824e13d89110e8af893ac028f99e28c97f0,6f85124ef914ebadfec7bf7b3d072944db1bb76aeeb04595b548965e6059ef4c,60222fa7deca2af8302639f72a508fe2a4f69192d5e2bfd3ca7980c29d3073ff,15bfcbf20c1c062553af3c7ae2179968b0d79497aee9e48a1b0619cd6c493031,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.21977259009145,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,145.0,50305.0,0.9716999530792236,0.0936613753437995,0.0967845022678375,0.0967845121224721,23.0,0.1800826174418131,180.0,70e1c8ef6cbe4da2879c298e42fc5fb831b0d54f3cec45c905b06c9c977c7ac2,2a589fd11cac9cd181cfed280bfb4260c6db756b0da05c78c4a5b081be96961c,ce928b77f39ca586c1667ee5a2fe28a5f88c4f1cd130004ecc25348138b17fd5,e8e734e80ff38555ad1ea8d777a8ed9c53579ba9e50dd378bc45b8416ec0e64f,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,216.1635818469804,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,146.0,50306.0,0.9732999801635742,0.0923088490962982,0.1068043708801269,0.106804369131724,22.0,0.2124501321315765,180.0,c62caa2350d46524d65ada916c4628afbe2e3b864d9c7f6152a2d54cad7802e5,f1b28e5720ffb4069c70b68aa4b9993cd7c9fe281661f3c3c8b30025a5caae52,1031e2d3c3ddbc74cffcafbe97c226e278a970e8c69190774233d87c8cd71bf3,168f255cea6b151586eef1a3c2886c18697a8a3fa04adf634239b3a3e335b992,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.5818028289359,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,147.0,50307.0,0.9722999930381776,0.0895695760846138,0.0973667800426483,0.0973667835791905,21.0,0.1725557292302449,180.0,12a0f59cef566a55d312d60eaca5e7d70e802129d441a4e57b7b6de9b64e05e7,738a0f37a8a59c70717f7bd42a82ce0df97c1ea760399e7ef7c7badb9032fe6a,f6dffafd499c2f6a231fc3a447eafef14b96f1132e54baf442a0dfd2d03b115b,41ec388afe48cf27b69dd97f80fd6af214b8b12aef5c1d51133eaf7753eaa812,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.09505022095985,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,148.0,50308.0,0.973099946975708,0.088879220187664,0.0850540846586227,0.085054082373778,27.0,0.1581953777472178,180.0,7d48a7105228c96b38c297a0692252a81e28e6b311dac275bcc6909981c28e91,fe936074de26f672ed5235760468d9e1bf85f9457d7749aae9228ca0a57b2764,eb60cd383547af79ea3b4a640c7014c08bf07307ab0e77759b46147c278ebba6,8cd223f7853d4cabcc4b51eda972a76a3328d67760820cbb97b048e6d8dd472e,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,346.51093384996057,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,exact_path,1.0,,,,,,,selected,fresh,149.0,50309.0,0.972599983215332,0.093469500541687,0.1029225662350654,0.1029225635429223,25.0,0.192208589375019,180.0,bdc2d4fe93b4c31b05040005c1ff9d501792dfccbccaaebc95e38163dcc98f56,fed721b7c9c30b92c10feca815d07e67290f61ce606500e105a58aa13ea8a941,2f5acd35cb27719acaff25e30f264c7de3e4f440d74399d8f349d7f0aa9655b4,7ae4129ac11cd4ef247d5435da764f59f0611935a7647eadd8669e2d221fa523,False,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,217.35513898800127,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,decoder_only,1.0,,,,,,,selected,fresh,150.0,50300.0,0.9020999670028688,0.3304494619369507,0.3510866165161133,0.3510866460800171,171.0,0.3516336917877197,180.0,6f13dc9ce28b089e286dd0b9c88a2d8303ce62e606c32c1ff480fdb158851dba,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,0159cd8ba83333d7645709dbf9b18442fd24a5090f23ace1aac42bab16d2f7aa,3d9d6fca5a1573b95b25053bf0d99fe1de8fc06ea5a8364b578780113fcb321b,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,151.8006071089767,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,decoder_only,1.0,,,,,,,selected,fresh,151.0,50301.0,0.8995999693870544,0.3323650360107422,0.3784614503383636,0.3784614814122518,167.0,0.3802761244773864,180.0,62fc5d5c4db96c02b6be9a00d608eaa8b7a2af798a02a5591dafc8ff39f00fcc,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,9a07d9c3ec34adf1bc105bd06f9e02f1c4f659e2a16c2f523ae34f3417fce17a,a0b15770415429b07410abe95c8f924821845e4c668c880b3559384cacb68032,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.09594216605183,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,decoder_only,1.0,,,,,,,selected,fresh,152.0,50302.0,0.8970999717712402,0.34888556599617,0.3780839741230011,0.3780839912891388,167.0,0.3791009177366892,180.0,ba91b8c750414e3e60277d4f7b59cfabb36c58332d29ebdb53669d374f95aa6c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,e537f0718ac074a53f8c69cafbfd87519ad7eddd9da42bec25bf8ff9de66998c,04fcf51b3b1e42d8f80ab4c8f7ac535f62396c881d111bb7fde678084904c19f,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,154.1100707249716,,,,,
C-D individual seeds,fresh_analysis_rows_six_rules.csv,additive,decoder_only,1.0,,,,,,,selected,fresh,153.0,50303.0,0.8970999717712402,0.3447737097740173,0.3484724164009094,0.3484724098841349,156.0,0.3490000890890757,180.0,675926e8823d6c8d1928d4a5b668b24003fb39b5471c24e680119616be43c070,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,8f9c64a8c0e68ac60195d977b8849a68f2f5b3365641fb8211d0b293e9135591,7d259d35c9cbef94536aa6b2ae9baf6d14afdb1988225ab4efeaf2f2666dd6e8,True,2414602.0,92160.0,6c1aaa25abd056c417842e1c46378b65d036f6a7,153.68640691996552,,,,,
