budget,endpoint,task,optimizer,rate_view,metric,contrast,seed,difference
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211212,0.05725250584588237
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211213,0.20758813478013782
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.4299810015803893
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.004230953229260814
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211216,0.0017424988946150854
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.007672242683566033
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.08401286413843134
1024,terminal,quartet,adam,common_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211219,0.35446850265270524
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211200,0.8823464355434272
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211201,0.9848565424117641
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211202,0.3786947872077112
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211203,0.5084798647301024
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211204,0.9540661053953844
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211205,0.9883782168831332
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211206,0.8964909683922888
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211207,0.9775296844965281
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211208,1.0001400388405637
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211209,-0.02186463190058574
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211210,0.9890721908099701
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211211,1.0003919187010726
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211212,0.9377619255060756
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211213,0.9702719064290192
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211214,0.07798226382951223
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211215,0.9811154820229793
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211216,1.0087291271507741
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211217,1.0011477749546998
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211218,0.9257211900444787
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus exact,211219,0.9801198144228414
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211200,0.9754930076673727
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211201,1.0184054855733353
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211202,0.4299629481514574
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211203,0.8324165318068316
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211204,0.8654184630575167
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211205,0.9985444560586845
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211206,0.9368814413680064
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211207,1.012588225927183
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211208,1.0000619109231164
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211209,0.002839698881647923
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211210,0.9454141390995598
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211211,1.0010057227224818
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211212,0.8897635873043898
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211213,0.7447886282584494
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211214,0.4951911728503957
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211215,0.9837244767030855
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211216,1.0057504792738001
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211217,1.0086094083242723
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211218,0.9994380330250553
1024,terminal,quartet,adam,common_rate,population_nmse,calibrated_broadcast minus exact,211219,0.6424238341467764
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211200,0.9754930407044442
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211201,1.0184054794381274
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211202,0.4299629463139535
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211203,0.832415951032777
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211204,0.8654184398333348
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211205,0.9985444770431743
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211206,0.9368814627530201
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211207,1.0125882175462777
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211208,1.000061908237756
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211209,0.002839699601073775
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211210,0.9454141402278996
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211211,1.001005717976116
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211212,0.8897623938283372
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211213,0.7447886032474034
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211214,0.4951912617517269
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211215,0.9837244829367606
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211216,1.0057504812651192
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211217,1.00860947406316
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211218,0.9994380349758086
1024,terminal,quartet,adam,common_rate,population_nmse,sign_broadcast minus exact,211219,0.6424231210562038
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.0931465721239455
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.0335489431615712
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.0512681609437462
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.3239366670767292
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,0.0886476423378677
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.010166239175551262
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.04039047297571763
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.03505854143065501
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,7.812791744732372e-05
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,-0.024704330782233663
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,0.04365805171041026
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.0006138040214092033
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,0.047998338201685864
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,0.2254832781705698
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.4172089090208835
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.0026089946801062247
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,0.0029786478769739944
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.007461633369572507
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.07371684298057657
1024,terminal,quartet,adam,common_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,0.33769598027606496
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211200,0.8397823515533673
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211201,0.9900231874208065
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211202,1.0210620119334803
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211203,0.5068566430050405
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211204,0.972655197898425
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211205,0.9702021094657685
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211206,8.969990806430904
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211207,0.969198064731142
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211208,0.9943605560742338
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211209,0.019078192997904697
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211210,0.852168249237552
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211211,0.847519751371046
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211212,0.48933735114180066
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211213,0.99760397636735
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211214,0.26819224617553294
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211215,0.48176302178439023
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211216,0.4923854860564405
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211217,3.1662364656635953
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211218,0.4766914141419464
1024,terminal,quartet,sgd,common_rate,test_nmse,unit_broadcast minus exact,211219,0.7210356194940293
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211200,0.527655960749305
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211201,0.9065215183264244
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211202,0.9977467023965244
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211203,0.7772455389649675
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211204,0.970902264566764
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211205,0.9546111044292249
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211206,0.7875841639681178
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211207,1.0001992359806764
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211208,0.9746808179663203
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211209,0.024501469027847556
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211210,0.13406923985115493
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211211,0.8629873484520916
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211212,0.5070831283074373
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211213,0.6661016087986954
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211214,0.5127917425215628
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211215,0.4591632400160772
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211216,0.4700736440425126
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211217,0.34894072135476817
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211218,0.4861554240342937
1024,terminal,quartet,sgd,common_rate,test_nmse,calibrated_broadcast minus exact,211219,0.7411929307107028
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211200,0.695329284170063
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211201,1.0029851598114365
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211202,0.9787678568301769
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211203,0.7919438506465631
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211204,0.9668736209279689
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211205,0.9717297783789314
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211206,0.9870450615900499
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211207,1.0013275371051067
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211208,0.9881020274555058
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211209,0.023334385929272283
1024,terminal,quartet,sgd,common_rate,test_nmse,sign_broadcast minus exact,211210,0.1322137981072793
