cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691135416557754,1,common + ancestry,0.1550605522122609,2.439488756887596e-33,1.0,16.0,1.0,1.0,-2.775557561562892e-17
v661,864691135416557754,1,common + depth bins,0.1550605522122609,2.439488756887596e-33,1.0,16.0,1.0,1.0,-2.775557561562892e-17
v661,864691135416557754,1,common + random routes,0.1550605522122609,2.439488756887596e-33,1.0,16.0,1.0,1.0,-2.775557561562892e-17
v661,864691135416557754,1,common + shuffled routes,0.1550605522122609,2.439488756887596e-33,1.0,16.0,1.0,1.0,-2.775557561562892e-17
v661,864691135416557754,1,common + surrogate ancestry,0.1550605522122609,2.439488756887596e-33,1.0,16.0,1.0,1.0,-2.775557561562892e-17
v661,864691135416557754,1,common-constrained SVD,0.1550605522122609,2.439488756887596e-33,1.0,16.0,1.0,1.0,-2.775557561562892e-17
v661,864691135416557754,2,common + ancestry,0.3495751905421599,0.2302113350716272,2.0,19.0,0.59375,1.0,0.1945146383298989
v661,864691135416557754,2,common + depth bins,0.2831580690128141,0.1516055584053321,2.0,23.0,0.71875,1.0,0.1280975168005531
v661,864691135416557754,2,common + random routes,0.18177881261748718,0.0316215090621953,1.355,16.55,0.5171875,1.0,0.026718260405226246
v661,864691135416557754,2,common + shuffled routes,0.25267693824806975,0.11553062919643858,2.0,19.0,0.59375,1.0,0.09761638603580879
v661,864691135416557754,2,common + surrogate ancestry,0.3267698891474216,0.2032208785904579,2.0,18.85,0.5890625,1.0,0.17170933693516063
v661,864691135416557754,2,common-constrained SVD,0.4127233989221809,0.3049482982295895,2.0,32.0,1.0,1.0,0.2576628467099199
v661,864691135416557754,4,common + ancestry,0.4053169989701989,0.2961826997344857,3.0,25.0,0.390625,1.0,0.250256446757938
v661,864691135416557754,4,common + depth bins,0.647280129812514,0.5825501210637115,4.0,27.0,0.421875,1.0,0.492219577600253
v661,864691135416557754,4,common + random routes,0.24578744052821655,0.10737679315778324,2.185,17.815,0.278359375,1.0,0.09072688831595559
v661,864691135416557754,4,common + shuffled routes,0.4365969130441536,0.33320300237966727,3.99,25.0,0.390625,1.0,0.2815363608318926
v661,864691135416557754,4,common + surrogate ancestry,0.4760851017736637,0.3799379356732896,3.365,24.035,0.375546875,1.0,0.3210245495614027
v661,864691135416557754,4,common-constrained SVD,0.7872124655449496,0.7481623860595207,4.0,64.0,1.0,1.0,0.6321519133326886
v661,864691135416557754,8,common + ancestry,0.5154813484078096,0.4265640539558423,5.0,31.0,0.2421875,1.0,0.3604207961955485
v661,864691135416557754,8,common + depth bins,0.8520321068557286,0.8248775181089155,8.0,29.0,0.2265625,1.0,0.6969715546434676
v661,864691135416557754,8,common + random routes,0.3354287735284282,0.21346881340244678,3.47,19.93,0.155703125,1.0,0.1803682213161672
v661,864691135416557754,8,common + shuffled routes,0.665608554646778,0.6042421190906145,7.88,31.0,0.2421875,1.0,0.5105480024345169
v661,864691135416557754,8,common + surrogate ancestry,0.7037681879073695,0.6494046847164745,6.345,32.41,0.253203125,1.0,0.5487076356951085
v661,864691135416557754,8,common-constrained SVD,0.9503568921107896,0.9412465496560868,8.0,128.0,1.0,1.0,0.7952963398985285
v661,864691135416557754,16,common + ancestry,0.7814708535195055,0.7413670919819665,10.0,42.0,0.1640625,1.0,0.6264103013072445
v661,864691135416557754,16,common + depth bins,0.9664183497023378,0.9602555539505376,15.0,30.0,0.1171875,1.0,0.8113577974900767
v661,864691135416557754,16,common + random routes,0.4908784389490892,0.3974460981980221,5.715,24.425,0.09541015625,1.0,0.3358178867368282
v661,864691135416557754,16,common + shuffled routes,0.8947315097905836,0.8754129772434756,13.085,42.0,0.1640625,1.0,0.7396709575783226
v661,864691135416557754,16,common + surrogate ancestry,0.8993172508677237,0.8808402786780892,10.74,42.89,0.1675390625,1.0,0.7442566986554628
v661,864691135416557754,16,common-constrained SVD,1.0,1.0,16.0,256.0,1.0,1.0,0.844939447787739
v661,864691135455195242,1,common + ancestry,0.1507732114466815,8.60856089159536e-33,1.0,21.0,1.0,1.0,-2.775557561562892e-17
v661,864691135455195242,1,common + depth bins,0.1507732114466815,8.60856089159536e-33,1.0,21.0,1.0,1.0,-2.775557561562892e-17
v661,864691135455195242,1,common + random routes,0.1507732114466815,8.60856089159536e-33,1.0,21.0,1.0,1.0,-2.775557561562892e-17
v661,864691135455195242,1,common + shuffled routes,0.1507732114466815,8.60856089159536e-33,1.0,21.0,1.0,1.0,-2.775557561562892e-17
v661,864691135455195242,1,common + surrogate ancestry,0.1507732114466815,8.60856089159536e-33,1.0,21.0,1.0,1.0,-2.775557561562892e-17
v661,864691135455195242,1,common-constrained SVD,0.1507732114466815,8.60856089159536e-33,1.0,21.0,1.0,1.0,-2.775557561562892e-17
v661,864691135455195242,2,common + ancestry,0.23327211759728,0.0971459064440697,2.0,23.0,0.5476190476190477,1.0,0.0824989061505984
v661,864691135455195242,2,common + depth bins,0.232673991779256,0.0964415883207061,2.0,31.0,0.7380952380952381,1.0,0.0819007803325744
v661,864691135455195242,2,common + random routes,0.18262225579775393,0.03750357946824563,1.425,22.255,0.5298809523809525,1.0,0.03184904435107239
v661,864691135455195242,2,common + shuffled routes,0.19863582238278135,0.05636022271228055,2.0,23.0,0.5476190476190477,1.0,0.047862610936099774
v661,864691135455195242,2,common + surrogate ancestry,0.23095088855825424,0.0944125623358604,2.0,25.16,0.599047619047619,1.0,0.08017767711157267
v661,864691135455195242,2,common-constrained SVD,0.3226546485438342,0.2023975684869261,2.0,42.0,1.0,1.0,0.1718814370971526
v661,864691135455195242,4,common + ancestry,0.4426709733780027,0.3437218018387963,4.0,27.0,0.3214285714285714,1.0,0.2918977619313212
v661,864691135455195242,4,common + depth bins,0.3027441995649219,0.1789521835234697,4.0,36.0,0.4285714285714285,1.0,0.1519709881182403
v661,864691135455195242,4,common + random routes,0.25703410531024934,0.12512663907433513,2.36,24.885,0.29625,1.0,0.10626089386356777
v661,864691135455195242,4,common + shuffled routes,0.29824467582478925,0.1736538064576713,4.0,27.0,0.3214285714285714,1.0,0.1474714643781077
v661,864691135455195242,4,common + surrogate ancestry,0.42559739269873076,0.3236169477416273,3.925,29.965,0.3567261904761904,1.0,0.2748241812520492
v661,864691135455195242,4,common-constrained SVD,0.5713408126229255,0.4952359097063961,4.0,84.0,1.0,1.0,0.4205676011762439
v661,864691135455195242,8,common + ancestry,0.6772307355722389,0.6199257150406107,8.0,34.0,0.2023809523809523,1.0,0.5264575241255574
v661,864691135455195242,8,common + depth bins,0.5377466459010292,0.4556773757850569,8.0,39.0,0.2321428571428571,1.0,0.3869734344543476
v661,864691135455195242,8,common + random routes,0.38139989818737474,0.2715725526435314,4.02,29.09,0.17315476190476187,1.0,0.23062668674069317
v661,864691135455195242,8,common + shuffled routes,0.4668029593255533,0.3721382228382565,7.84,34.0,0.2023809523809523,1.0,0.3160297478788717
v661,864691135455195242,8,common + surrogate ancestry,0.6691207063470379,0.6103758170221831,7.535,38.195,0.22735119047619043,1.0,0.5183474949003564
v661,864691135455195242,8,common-constrained SVD,0.8511949935398587,0.8247758920633738,8.0,168.0,1.0,1.0,0.7004217820931772
v661,864691135455195242,16,common + ancestry,0.8931659606488274,0.8741984581843354,12.0,70.0,0.2083333333333333,1.0,0.7423927492021458
v661,864691135455195242,16,common + depth bins,0.8738974731576064,0.8515090096754803,16.0,40.0,0.119047619047619,1.0,0.7231242617109248
v661,864691135455195242,16,common + random routes,0.5784368983370809,0.5035918469069215,6.815,38.48,0.11452380952380947,1.0,0.42766368689039935
v661,864691135455195242,16,common + shuffled routes,0.726514921302572,0.6779599014259577,13.695,70.0,0.2083333333333333,1.0,0.5757417098558905
v661,864691135455195242,16,common + surrogate ancestry,0.8826035441328787,0.8617607717402446,12.655,71.275,0.21212797619047613,1.0,0.7318303326861971
v661,864691135455195242,16,common-constrained SVD,0.9999137917351448,0.9998984861688104,16.0,336.0,1.0,1.0,0.8491405802884634
v661,864691135468547212,1,common + ancestry,0.1560019036249589,1.3697320002686082e-32,1.0,33.0,1.0,1.0,5.551115123125783e-17
v661,864691135468547212,1,common + depth bins,0.1560019036249589,1.3697320002686082e-32,1.0,33.0,1.0,1.0,5.551115123125783e-17
v661,864691135468547212,1,common + random routes,0.1560019036249589,1.3697320002686082e-32,1.0,33.0,1.0,1.0,5.551115123125783e-17
v661,864691135468547212,1,common + shuffled routes,0.1560019036249589,1.3697320002686082e-32,1.0,33.0,1.0,1.0,5.551115123125783e-17
v661,864691135468547212,1,common + surrogate ancestry,0.1560019036249589,1.3697320002686082e-32,1.0,33.0,1.0,1.0,5.551115123125783e-17
v661,864691135468547212,1,common-constrained SVD,0.1560019036249589,1.3697320002686082e-32,1.0,33.0,1.0,1.0,5.551115123125783e-17
v661,864691135468547212,2,common + ancestry,0.1797388038875837,0.0281243528446029,2.0,34.0,0.5151515151515151,1.0,0.0237369002626248
v661,864691135468547212,2,common + depth bins,0.2239432200744637,0.0804993716707557,2.0,49.0,0.7424242424242424,1.0,0.0679413164495048
v661,864691135468547212,2,common + random routes,0.18207869843780713,0.03089674600552729,1.585,33.885,0.5134090909090909,1.0,0.026076794812848254
v661,864691135468547212,2,common + shuffled routes,0.18130168408768463,0.02997611081279433,2.0,34.0,0.5151515151515151,1.0,0.02529978046272574
v661,864691135468547212,2,common + surrogate ancestry,0.2586244140648054,0.12159092642579238,2.0,35.88,0.5436363636363636,1.0,0.10262251043984649
v661,864691135468547212,2,common-constrained SVD,0.347041797891861,0.2263510961546187,2.0,66.0,1.0,1.0,0.1910398942669021
v661,864691135468547212,4,common + ancestry,0.4131701087116389,0.3047023520446475,4.0,37.0,0.2803030303030303,1.0,0.25716820508668
v661,864691135468547212,4,common + depth bins,0.3415766306120211,0.2198757648673648,4.0,57.0,0.4318181818181818,1.0,0.1855747269870622
v661,864691135468547212,4,common + random routes,0.23464655297404005,0.09318107432571071,2.585,35.44,0.26848484848484844,1.0,0.07864464934908114
v661,864691135468547212,4,common + shuffled routes,0.2506351798236313,0.11212498772819611,3.975,37.0,0.2803030303030303,1.0,0.09463327619867243
v661,864691135468547212,4,common + surrogate ancestry,0.34810613313416444,0.22761215971255172,3.885,41.435,0.3139015151515151,1.0,0.19210422950920555
v661,864691135468547212,4,common-constrained SVD,0.5480682175413062,0.4645345950426501,4.0,132.0,1.0,1.0,0.3920663139163473
v661,864691135468547212,8,common + ancestry,0.55003186823893,0.466861200642897,8.0,41.0,0.1553030303030303,1.0,0.3940299646139711
v661,864691135468547212,8,common + depth bins,0.5246442920269474,0.4367810661958858,8.0,61.0,0.231060606060606,1.0,0.3686423884019885
v661,864691135468547212,8,common + random routes,0.33739539937042573,0.21492168824141789,4.93,38.985,0.14767045454545452,1.0,0.18139349574546682
v661,864691135468547212,8,common + shuffled routes,0.33588526585249445,0.21313242648310673,7.565,41.0,0.1553030303030303,1.0,0.17988336222753556
v661,864691135468547212,8,common + surrogate ancestry,0.5068427097480679,0.4156890964920001,7.535,49.44,0.18727272727272723,1.0,0.3508408061231089
v661,864691135468547212,8,common-constrained SVD,0.746460269833793,0.6995967985530342,8.0,264.0,1.0,1.0,0.5904583662088341
v661,864691135468547212,16,common + ancestry,0.846630384597036,0.818282036343821,16.0,56.0,0.106060606060606,1.0,0.6906284809720771
v661,864691135468547212,16,common + depth bins,0.7212244696671669,0.669696493949252,16.0,63.0,0.1193181818181818,1.0,0.565222566042208
v661,864691135468547212,16,common + random routes,0.5186964220733745,0.4297338110194595,9.31,45.65,0.0864583333333333,1.0,0.36269451844841555
v661,864691135468547212,16,common + shuffled routes,0.5571410440047084,0.4752844136765662,14.58,56.0,0.10606060606060601,1.0,0.4011391403797495
v661,864691135468547212,16,common + surrogate ancestry,0.7531979844663613,0.7075798907679417,14.29,69.475,0.13158143939393935,1.0,0.5971960808414024
v661,864691135468547212,16,common-constrained SVD,0.9421329119167716,0.9314369447848676,16.0,528.0,1.0,1.0,0.7861310082918126
v661,864691135495249040,1,common + ancestry,0.1903314550099646,3.641644009252683e-33,1.0,37.0,1.0,1.0,0.0
v661,864691135495249040,1,common + depth bins,0.1903314550099646,3.641644009252683e-33,1.0,37.0,1.0,1.0,0.0
v661,864691135495249040,1,common + random routes,0.1903314550099646,3.641644009252683e-33,1.0,37.0,1.0,1.0,0.0
v661,864691135495249040,1,common + shuffled routes,0.1903314550099646,3.641644009252683e-33,1.0,37.0,1.0,1.0,0.0
v661,864691135495249040,1,common + surrogate ancestry,0.1903314550099646,3.641644009252683e-33,1.0,37.0,1.0,1.0,0.0
v661,864691135495249040,1,common-constrained SVD,0.1903314550099646,3.641644009252683e-33,1.0,37.0,1.0,1.0,0.0
v661,864691135495249040,2,common + ancestry,0.2089908661344759,0.0230457404328842,2.0,40.0,0.5405405405405406,1.0,0.0186594111245113
v661,864691135495249040,2,common + depth bins,0.2284523680740086,0.0470821218138259,2.0,55.0,0.7432432432432432,1.0,0.038120913064044
v661,864691135495249040,2,common + random routes,0.21076621122272157,0.02523842174578792,1.69,39.135,0.5288513513513514,1.0,0.020434756212756942
v661,864691135495249040,2,common + shuffled routes,0.22094071281274968,0.037804676978234066,2.0,40.0,0.5405405405405406,1.0,0.03060925780278504
v661,864691135495249040,2,common + surrogate ancestry,0.21511199952740628,0.030605788838871894,2.0,40.49,0.5471621621621622,1.0,0.024780544517441654
v661,864691135495249040,2,common-constrained SVD,0.2934400598419054,0.1273466846031542,2.0,74.0,1.0,1.0,0.1031086048319407
v661,864691135495249040,4,common + ancestry,0.2797846126967324,0.1104812064643916,4.0,45.0,0.304054054054054,1.0,0.0894531576867677
v661,864691135495249040,4,common + depth bins,0.2960392448318008,0.130556868580262,4.0,64.0,0.4324324324324324,1.0,0.1057077898218361
v661,864691135495249040,4,common + random routes,0.25370303177960135,0.07826854230877484,2.995,43.225,0.29206081081081076,1.0,0.06337157676963673
v661,864691135495249040,4,common + shuffled routes,0.2816282491109152,0.11275823257043312,4.0,45.0,0.304054054054054,1.0,0.09129679410095058
v661,864691135495249040,4,common + surrogate ancestry,0.31944617329344016,0.15946614090715916,3.995,46.175,0.3119932432432432,1.0,0.1291147182834755
v661,864691135495249040,4,common-constrained SVD,0.4372443235858099,0.3049554908655666,4.0,148.0,1.0,1.0,0.2469128685758453
v661,864691135495249040,8,common + ancestry,0.5213845436612797,0.4088748299532737,8.0,50.0,0.1689189189189189,1.0,0.3310530886513151
v661,864691135495249040,8,common + depth bins,0.3942011261956926,0.2517939871163416,8.0,69.0,0.2331081081081081,1.0,0.203869671185728
v661,864691135495249040,8,common + random routes,0.3344684692320857,0.17801977749289366,5.885,51.22,0.1730405405405405,1.0,0.14413701422212105
v661,864691135495249040,8,common + shuffled routes,0.36518829480919235,0.21596101377679147,7.9,50.0,0.1689189189189189,1.0,0.17485683979922773
v661,864691135495249040,8,common + surrogate ancestry,0.47326767393686586,0.34944696898208316,7.955,55.535,0.1876182432432432,1.0,0.28293621892690124
v661,864691135495249040,8,common-constrained SVD,0.6067395655603282,0.5142945383354225,8.0,296.0,1.0,1.0,0.4164081105503635
v661,864691135495249040,16,common + ancestry,0.7136271524789376,0.6463085428067521,16.0,65.0,0.1097972972972973,1.0,0.523295697468973
v661,864691135495249040,16,common + depth bins,0.6029489494055886,0.509612849540428,16.0,71.0,0.1199324324324324,1.0,0.412617494395624
v661,864691135495249040,16,common + random routes,0.48598080855357567,0.3651486220787416,10.915,67.865,0.11463682432432427,1.0,0.295649353543611
v661,864691135495249040,16,common + shuffled routes,0.5232675859388504,0.41120052518896266,15.08,65.0,0.1097972972972973,1.0,0.3329361309288858
v661,864691135495249040,16,common + surrogate ancestry,0.6625095264925066,0.5831745279030855,15.46,70.11,0.11842905405405402,1.0,0.47217807148254204
v661,864691135495249040,16,common-constrained SVD,0.840632233862935,0.803169127511275,16.0,592.0,1.0,1.0,0.6503007788529703
v661,864691135502788957,1,common + ancestry,0.1548965413095257,4.08582332056164e-33,1.0,38.0,1.0,1.0,-8.326672684688674e-17
v661,864691135502788957,1,common + depth bins,0.1548965413095257,4.08582332056164e-33,1.0,38.0,1.0,1.0,-8.326672684688674e-17
v661,864691135502788957,1,common + random routes,0.1548965413095257,4.08582332056164e-33,1.0,38.0,1.0,1.0,-8.326672684688674e-17
v661,864691135502788957,1,common + shuffled routes,0.1548965413095257,4.08582332056164e-33,1.0,38.0,1.0,1.0,-8.326672684688674e-17
v661,864691135502788957,1,common + surrogate ancestry,0.1548965413095257,4.08582332056164e-33,1.0,38.0,1.0,1.0,-8.326672684688674e-17
v661,864691135502788957,1,common-constrained SVD,0.1548965413095257,4.08582332056164e-33,1.0,38.0,1.0,1.0,-8.326672684688674e-17
v661,864691135502788957,2,common + ancestry,0.2042320735115046,0.0583780976099973,2.0,39.0,0.5131578947368421,1.0,0.0493355322019788
v661,864691135502788957,2,common + depth bins,0.1832210670289651,0.0335160451991634,2.0,56.0,0.7368421052631579,1.0,0.0283245257194393
v661,864691135502788957,2,common + random routes,0.17661458596632165,0.025698681544208752,1.655,40.11,0.5277631578947368,1.0,0.02171804465679582
