cohort,run_dir,config_index,family,task,core,strategy,feedback,depth,seed,transfer_output_activation,input_convention_valid,publication_included,exclusion_reason
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,8,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,50,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,9,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma,4,51,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,10,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,42,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,11,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,43,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,12,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,44,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,13,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,45,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,14,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,46,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,15,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,47,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,16,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,48,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,17,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,49,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,18,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,50,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,19,fixed_budget,noise_resilience,dendritic_additive,local_ca,per_soma_shared,4,51,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,20,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,42,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,21,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,43,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,22,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,44,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,23,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,45,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,24,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,46,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,25,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,47,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,26,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,48,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,27,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,49,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,28,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,50,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_additive_local3f_20260803233108,29,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,4,51,,True,True,
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,0,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,1,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,2,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,3,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,4,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,5,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,6,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,7,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,8,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_backprop_20260803233119,9,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,4,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,0,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,1,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,2,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,3,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,4,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,5,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,6,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,7,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,8,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,9,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,4,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,10,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,11,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,12,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,13,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,14,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,15,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,16,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,17,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,18,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,19,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,4,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,20,fixed_budget,noise_resilience,dendritic_shunting,local_ca,path_transport,4,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,21,fixed_budget,noise_resilience,dendritic_shunting,local_ca,path_transport,4,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,22,fixed_budget,noise_resilience,dendritic_shunting,local_ca,path_transport,4,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,23,fixed_budget,noise_resilience,dendritic_shunting,local_ca,path_transport,4,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,24,fixed_budget,noise_resilience,dendritic_shunting,local_ca,path_transport,4,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d4_2x2x2x2_shunting_local3f_20260803233110,25,fixed_budget,noise_resilience,dendritic_shunting,local_ca,path_transport,4,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
