seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,optimal_reliability_gain,coefficient_noise_sd
7147,0.5,3,3.481195511e-05,4.015785282e-05,0.8668778998,0.4643463292,1.285619293
7147,0.5,4,2.645653031e-05,2.293458143e-05,1.153564995,0.5356536708,0.9753222347
7147,0.5,5,2.997141444e-05,1.952454998e-05,1.535063009,0.6055324872,0.8965209072
7147,0.5,6,4.218453915e-05,2.06510893e-05,2.04272707,0.6713474535,0.9194677132
7147,0.5,7,2.215306996e-05,8.149658996e-06,2.718281828,0.7310585786,0.5852013915
7147,1,0,2.452260281e-05,0.0001811988879,0.1353352832,0.119202922,2.746547102
7147,1,1,3.024006143e-05,0.000126183729,0.2396510364,0.1933213698,2.28343899
7147,1,2,2.493462384e-05,5.875640746e-05,0.4243728457,0.2979366301,1.56074589
7147,1,3,3.481195511e-05,4.632469329e-05,0.7514772931,0.4290534031,1.380808385
7147,1,4,2.645653031e-05,1.988148178e-05,1.330712197,0.5709465969,0.9080862309
7147,1,5,2.997141444e-05,1.271905444e-05,2.356418442,0.7020633699,0.7235979348
7147,1,6,4.218453915e-05,1.010956853e-05,4.172733884,0.8066786302,0.643326308
7147,1,7,2.215306996e-05,2.998091997e-06,7.389056099,0.880797078,0.354942586
7147,1.5,0,2.452260281e-05,0.0004925496442,0.04978706837,0.04742587318,4.528290627
7147,1.5,1,3.024006143e-05,0.000257758919,0.1173191661,0.105000585,3.263582416
7147,1.5,2,2.493462384e-05,9.019478765e-05,0.2764530466,0.2165790958,1.933727633
7147,1.5,3,3.481195511e-05,5.343854457e-05,0.6514390575,0.3944675128,1.483045413
7147,1.5,4,2.645653031e-05,1.723481717e-05,1.535063009,0.6055324872,0.8454852904
7147,1.5,5,2.997141444e-05,8.285688834e-06,3.617250785,0.7834209042,0.5840287349
7147,1.5,6,4.218453915e-05,4.949054955e-06,8.523756461,0.894999415,0.4501177503
7147,1.5,7,2.215306996e-05,1.102936409e-06,20.08553692,0.9525741268,0.2152835609
7147,2,0,2.452260281e-05,0.001338888748,0.01831563889,0.03,7.465889077
7147,2,1,3.024006143e-05,0.0005265311215,0.05743261927,0.05431326613,4.664442639
7147,2,2,2.493462384e-05,0.0001384546822,0.1800923121,0.1526086648,2.395843283
7147,2,3,3.481195511e-05,6.16448344e-05,0.564718122,0.3609072548,1.592852217
7147,2,4,2.645653031e-05,1.494048211e-05,1.770794952,0.6390927452,0.7871998846
7147,2,5,2.997141444e-05,5.397621325e-06,5.552707876,0.8473913352,0.4713799567
7147,2,6,4.218453915e-05,2.422768576e-06,17.41170806,0.9456867339,0.3149350284
7147,2,7,2.215306996e-05,4.057476296e-07,54.59815003,0.98201379,0.1305760802
7148,0,0,2.972646589e-05,2.972646589e-05,1,0.5,1.107760473
7148,0,1,2.30732946e-05,2.30732946e-05,1,0.5,0.9833315301
7148,0,2,2.07843534e-05,2.07843534e-05,1,0.5,0.9315140715
7148,0,3,3.810446299e-05,3.810446299e-05,1,0.5,1.246708386
7148,0,4,2.876427106e-05,2.876427106e-05,1,0.5,1.08326813
7148,0,5,2.956683686e-05,2.956683686e-05,1,0.5,1.118108065
7148,0,6,3.532116812e-05,3.532116812e-05,1,0.5,1.207022172
7148,0,7,2.050607126e-05,2.050607126e-05,1,0.5,0.9213141653
7148,0.5,0,2.972646589e-05,8.080491205e-05,0.3678794412,0.2689414214,1.826388255
7148,0.5,1,2.30732946e-05,4.713244349e-05,0.4895416596,0.3286525465,1.405416788
7148,0.5,2,2.07843534e-05,3.190529208e-05,0.6514390575,0.3944675128,1.154124135
7148,0.5,3,3.810446299e-05,4.395597466e-05,0.8668778998,0.4643463292,1.339016459
7148,0.5,4,2.876427106e-05,2.493511088e-05,1.153564995,0.5356536708,1.008590637
7148,0.5,5,2.956683686e-05,1.926099234e-05,1.535063009,0.6055324872,0.9024448627
7148,0.5,6,3.532116812e-05,1.729118326e-05,2.04272707,0.6713474535,0.844520266
7148,0.5,7,2.050607126e-05,7.543762034e-06,2.718281828,0.7310585786,0.5588052885
7148,1,0,2.972646589e-05,0.0002196505241,0.1353352832,0.119202922,3.011205165
7148,1,1,2.30732946e-05,9.62787182e-05,0.2396510364,0.1933213698,2.008677936
7148,1,2,2.07843534e-05,4.897663367e-05,0.4243728457,0.2979366301,1.429932794
7148,1,3,3.810446299e-05,5.070607368e-05,0.7514772931,0.4290534031,1.438159153
7148,1,4,2.876427106e-05,2.161569655e-05,1.330712197,0.5709465969,0.9390612017
7148,1,5,2.956683686e-05,1.25473627e-05,2.356418442,0.7020633699,0.7283792644
7148,1,6,3.532116812e-05,8.464754549e-06,4.172733884,0.8066786302,0.5908876374
7148,1,7,2.050607126e-05,2.775194961e-06,7.389056099,0.880797078,0.3389325403
7148,1.5,0,2.972646589e-05,0.0005970720282,0.04978706837,0.04742587318,4.964638006
7148,1.5,1,2.30732946e-05,0.0001966711439,0.1173191661,0.105000585,2.870882918
7148,1.5,2,2.07843534e-05,7.518221866e-05,0.2764530466,0.2165790958,1.771653268
7148,1.5,3,3.810446299e-05,5.849275163e-05,0.6514390575,0.3944675128,1.544642515
7148,1.5,4,2.876427106e-05,1.873816963e-05,1.535063009,0.6055324872,0.8743249327
7148,1.5,5,2.956683686e-05,8.17384213e-06,3.617250785,0.7834209042,0.5878878308
7148,1.5,6,3.532116812e-05,4.14384999e-06,8.523756461,0.894999415,0.4134278526
7148,1.5,7,2.050607126e-05,1.020937172e-06,20.08553692,0.9525741268,0.2055729773
7148,2,0,2.972646589e-05,0.001623010045,0.01831563889,0.03,8.185304282
7148,2,1,2.30732946e-05,0.0004017454697,0.05743261927,0.05431326613,4.103180794
7148,2,2,2.07843534e-05,0.0001154094428,0.1800923121,0.1526086648,2.195036938
7148,2,3,3.810446299e-05,6.747519074e-05,0.564718122,0.3609072548,1.659010056
7148,2,4,2.876427106e-05,1.624370513e-05,1.770794952,0.6390927452,0.8140514022
7148,2,5,2.956683686e-05,5.324760014e-06,5.552707876,0.8473913352,0.4744947015
7148,2,6,3.532116812e-05,2.028587201e-06,17.41170806,0.9456867339,0.2892641146
7148,2,7,2.050607126e-05,3.755817961e-07,54.59815003,0.98201379,0.1246863135
7149,0,0,3.888946372e-05,3.888946372e-05,1,0.5,1.262427287
7149,0,1,2.506960585e-05,2.506960585e-05,1,0.5,1.011284484
7149,0,2,2.626914326e-05,2.626914326e-05,1,0.5,1.039796911
7149,0,3,2.459909528e-05,2.459909528e-05,1,0.5,1.004027912
7149,0,4,3.236643497e-05,3.236643497e-05,1,0.5,1.157134459
7149,0,5,2.627116277e-05,2.627116277e-05,1,0.5,1.051331978
7149,0,6,3.044575668e-05,3.044575668e-05,1,0.5,1.129094395
7149,0,7,4.255051293e-05,4.255051293e-05,1,0.5,1.318354935
7149,0.5,0,3.888946372e-05,0.0001057125225,0.3678794412,0.2689414214,2.081390721
7149,0.5,1,2.506960585e-05,5.121036252e-05,0.4895416596,0.3286525465,1.445368268
7149,0.5,2,2.626914326e-05,4.03247901e-05,0.6514390575,0.3944675128,1.288284039
7149,0.5,3,2.459909528e-05,2.837665522e-05,0.8668778998,0.4643463292,1.078367575
7149,0.5,4,3.236643497e-05,2.805774717e-05,1.153564995,0.5356536708,1.077364826
7149,0.5,5,2.627116277e-05,1.711406151e-05,1.535063009,0.6055324872,0.8485486975
7149,0.5,6,3.044575668e-05,1.490446625e-05,2.04272707,0.6713474535,0.7899963402
7149,0.5,7,4.255051293e-05,1.565345892e-05,2.718281828,0.7310585786,0.7996226887
7149,1,0,3.888946372e-05,0.0002873564291,0.1353352832,0.119202922,3.431633155
7149,1,1,2.506960585e-05,0.0001046087938,0.2396510364,0.1933213698,2.065778191
7149,1,2,2.626914326e-05,6.190109363e-05,0.4243728457,0.2979366301,1.596153776
7149,1,3,2.459909528e-05,3.273431613e-05,0.7514772931,0.4290534031,1.158211453
7149,1,4,3.236643497e-05,2.432264094e-05,1.330712197,0.5709465969,1.00309429
7149,1,5,2.627116277e-05,1.11487681e-05,2.356418442,0.7020633699,0.684878713
7149,1,6,3.044575668e-05,7.296357144e-06,4.172733884,0.8066786302,0.5527387439
7149,1,7,4.255051293e-05,5.758585719e-06,7.389056099,0.880797078,0.4849956769
7149,1.5,0,3.888946372e-05,0.0007811157594,0.04978706837,0.04742587318,5.657806576
7149,1.5,1,2.506960585e-05,0.0002136872149,0.1173191661,0.105000585,2.952492888
7149,1.5,2,2.626914326e-05,9.502207907e-05,0.2764530466,0.2165790958,1.977597174
7149,1.5,3,2.459909528e-05,3.776116122e-05,0.6514390575,0.3944675128,1.243967086
7149,1.5,4,3.236643497e-05,2.108475989e-05,1.535063009,0.6055324872,0.9339437579
7149,1.5,5,2.627116277e-05,7.262742985e-06,3.617250785,0.7834209042,0.5527777638
7149,1.5,6,3.044575668e-05,3.571870785e-06,8.523756461,0.894999415,0.3867361194
7149,1.5,7,4.255051293e-05,2.118465296e-06,20.08553692,0.9525741268,0.2941647479
7149,2,0,3.888946372e-05,0.002123292775,0.01831563889,0.03,9.328146047
7149,2,1,2.506960585e-05,0.0004365046584,0.05743261927,0.05431326613,4.219821031
7149,2,2,2.626914326e-05,0.0001458648786,0.1800923121,0.1526086648,2.450196618
7149,2,3,2.459909528e-05,4.355995375e-05,0.564718122,0.3609072548,1.336072189
7149,2,4,3.236643497e-05,1.827791237e-05,1.770794952,0.6390927452,0.8695602713
7149,2,5,2.627116277e-05,4.731234445e-06,5.552707876,0.8473913352,0.4461567433
7149,2,6,3.044575668e-05,1.748579552e-06,17.41170806,0.9456867339,0.270588642
7149,2,7,4.255051293e-05,7.793398293e-07,54.59815003,0.98201379,0.1784199386
