sensitivity,model,task,optimizer,contrast,seed,difference
common_rate,conductance,2,adam,sign_broadcast minus exact,211207,-3.2037613045188063e-15
common_rate,conductance,2,adam,sign_broadcast minus exact,211208,7.524595857503056e-07
common_rate,conductance,2,adam,sign_broadcast minus exact,211209,-4.303653759999662e-11
common_rate,conductance,2,adam,sign_broadcast minus exact,211210,-2.860474462291275e-06
common_rate,conductance,2,adam,sign_broadcast minus exact,211211,-6.402702828862565e-15
common_rate,conductance,2,adam,sign_broadcast minus exact,211212,-2.255532791169968e-17
common_rate,conductance,2,adam,sign_broadcast minus exact,211213,-5.293305403430073e-07
common_rate,conductance,2,adam,sign_broadcast minus exact,211214,-3.173345028649306e-13
common_rate,conductance,2,adam,sign_broadcast minus exact,211215,-8.868107116674173e-15
common_rate,conductance,2,adam,sign_broadcast minus exact,211216,-2.0078233926582454e-08
common_rate,conductance,2,adam,sign_broadcast minus exact,211217,-0.000277023603683057
common_rate,conductance,2,adam,sign_broadcast minus exact,211218,-6.229914353845343e-06
common_rate,conductance,2,adam,sign_broadcast minus exact,211219,1.1466706413692512e-09
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211200,-6.930156151056793e-21
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211201,-1.1523476626664167e-13
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211202,-7.338514570546644e-12
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211203,-8.8727474801935e-17
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211204,-2.012774671696287e-13
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211205,-6.573678409460478e-13
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211206,-7.33160373153862e-13
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211207,-4.008319792600972e-24
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211208,-4.3034256806876825e-12
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211209,-1.9785265263444376e-17
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211210,-5.401573257927115e-12
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211211,-4.56149186159656e-23
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211212,-9.328972982379551e-25
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211213,-1.7484604648726964e-13
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211214,-1.0580782074638827e-19
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211215,-3.2736135489318706e-21
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211216,-8.173342235133805e-14
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211217,-3.024332639791488e-11
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211218,-2.5135917926020183e-12
common_rate,conductance,2,adam,unit_broadcast minus calibrated_broadcast,211219,-6.355961435354571e-14
common_rate,conductance,2,sgd,unit_broadcast minus exact,211200,-0.005469872518514299
common_rate,conductance,2,sgd,unit_broadcast minus exact,211201,-0.0176536862153788
common_rate,conductance,2,sgd,unit_broadcast minus exact,211202,-0.0232523351251425
common_rate,conductance,2,sgd,unit_broadcast minus exact,211203,-0.0157310348792579
common_rate,conductance,2,sgd,unit_broadcast minus exact,211204,-0.0143269971461997
common_rate,conductance,2,sgd,unit_broadcast minus exact,211205,-0.006536529796748699
common_rate,conductance,2,sgd,unit_broadcast minus exact,211206,-0.0116584057367182
common_rate,conductance,2,sgd,unit_broadcast minus exact,211207,-0.0076989052197205
common_rate,conductance,2,sgd,unit_broadcast minus exact,211208,-0.007082109723164201
common_rate,conductance,2,sgd,unit_broadcast minus exact,211209,-0.0098554258468044
common_rate,conductance,2,sgd,unit_broadcast minus exact,211210,-0.0254798188287529
common_rate,conductance,2,sgd,unit_broadcast minus exact,211211,-0.023773424251693
common_rate,conductance,2,sgd,unit_broadcast minus exact,211212,-0.0052561393041578
common_rate,conductance,2,sgd,unit_broadcast minus exact,211213,-0.031217172167245802
common_rate,conductance,2,sgd,unit_broadcast minus exact,211214,-0.0055748400527275
common_rate,conductance,2,sgd,unit_broadcast minus exact,211215,-0.0089808138623091
common_rate,conductance,2,sgd,unit_broadcast minus exact,211216,-0.013448108302947901
common_rate,conductance,2,sgd,unit_broadcast minus exact,211217,-0.006862310913675798
common_rate,conductance,2,sgd,unit_broadcast minus exact,211218,-0.026204948551602703
common_rate,conductance,2,sgd,unit_broadcast minus exact,211219,-0.0022105395552978004
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211200,0.004219791961820299
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211201,0.001418286429433601
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211202,0.002056387652590898
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211203,-1.2651645764402697e-05
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211204,0.008796660687287801
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211205,-0.0006883193086302999
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211206,0.0086540736080293
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211207,0.003087727327991301
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211208,0.00012282253588809938
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211209,0.003391753161937001
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211210,0.0092392167790556
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211211,0.003773574229835999
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211212,-0.0006655766550340992
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211213,0.008805429115269499
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211214,0.0011229319442083996
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211215,0.0028640971502199002
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211216,0.0090495939574783
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211217,-0.0018204708362201984
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211218,0.021597339876600598
common_rate,conductance,2,sgd,calibrated_broadcast minus exact,211219,-9.471527080740037e-05
common_rate,conductance,2,sgd,sign_broadcast minus exact,211200,-0.005469872518514299
common_rate,conductance,2,sgd,sign_broadcast minus exact,211201,-0.0176536862153788
common_rate,conductance,2,sgd,sign_broadcast minus exact,211202,-0.0232523351251425
common_rate,conductance,2,sgd,sign_broadcast minus exact,211203,-0.0157310348792579
common_rate,conductance,2,sgd,sign_broadcast minus exact,211204,-0.0143269971461997
common_rate,conductance,2,sgd,sign_broadcast minus exact,211205,-0.006536529796748699
common_rate,conductance,2,sgd,sign_broadcast minus exact,211206,-0.0116584057367182
common_rate,conductance,2,sgd,sign_broadcast minus exact,211207,-0.0076989052197205
common_rate,conductance,2,sgd,sign_broadcast minus exact,211208,-0.007082109723164201
common_rate,conductance,2,sgd,sign_broadcast minus exact,211209,-0.0098554258468044
common_rate,conductance,2,sgd,sign_broadcast minus exact,211210,-0.0254798188287529
common_rate,conductance,2,sgd,sign_broadcast minus exact,211211,-0.023773424251693
common_rate,conductance,2,sgd,sign_broadcast minus exact,211212,-0.0052561393041578
common_rate,conductance,2,sgd,sign_broadcast minus exact,211213,-0.031217172167245802
common_rate,conductance,2,sgd,sign_broadcast minus exact,211214,-0.0055748400527275
common_rate,conductance,2,sgd,sign_broadcast minus exact,211215,-0.0089808138623091
common_rate,conductance,2,sgd,sign_broadcast minus exact,211216,-0.013448108302947901
common_rate,conductance,2,sgd,sign_broadcast minus exact,211217,-0.006862310913675798
common_rate,conductance,2,sgd,sign_broadcast minus exact,211218,-0.026204948551602703
common_rate,conductance,2,sgd,sign_broadcast minus exact,211219,-0.0022105395552978004
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211200,-0.009689664480334599
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211201,-0.019071972644812397
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211202,-0.025308722777733397
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211203,-0.015718383233493498
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211204,-0.0231236578334875
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211205,-0.005848210488118399
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211206,-0.020312479344747503
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211207,-0.0107866325477118
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211208,-0.0072049322590523
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211209,-0.013247179008741401
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211210,-0.0347190356078085
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211211,-0.027546998481529
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211212,-0.0045905626491237
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211213,-0.0400226012825153
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211214,-0.006697771996935899
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211215,-0.011844911012529
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211216,-0.022497702260426203
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211217,-0.0050418400774556
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211218,-0.047802288428203304
common_rate,conductance,2,sgd,unit_broadcast minus calibrated_broadcast,211219,-0.0021158242844904
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211200,0.8641399351456129
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211201,0.9799235711966607
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211202,0.5485326531320158
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211203,0.5032489045274496
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211204,0.9366173901022211
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211205,0.9618247382233454
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211206,0.8752744889867898
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211207,0.9822913070366217
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211208,0.992046829690273
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211209,-0.030053157847933498
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211210,1.0008980976264858
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211211,0.9690243113625158
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211212,0.930071809689235
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211213,0.9552774111293288
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211214,0.08029482846477055
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211215,0.987402660812173
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211216,1.0040777573062927
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211217,0.9939529987413905
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211218,0.8963520610612047
common_rate,algebraic,quartet_minus_matching,adam,unit_broadcast minus exact interaction,211219,1.032216210161176
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211200,0.9314074287798437
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211201,1.0121185837078381
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211202,0.5874793378791813
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211203,0.8482843820384178
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211204,0.8503770263629079
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211205,0.9683725333651151
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211206,0.9368420532148583
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211207,1.017088598335565
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211208,0.9913520477835515
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211209,0.0048414318124901205
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211210,0.9481885041285703
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211211,0.9705918980424889
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211212,0.8789121721806709
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211213,0.7476874870795597
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211214,0.5102870078572481
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211215,0.9916352177468684
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211216,1.0024709317143359
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211217,1.0014838668024808
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211218,0.9923676735632778
common_rate,algebraic,quartet_minus_matching,adam,calibrated_broadcast minus exact interaction,211219,0.6778987319726563
