panel,record,architecture,arm,cohort,contrast,basis,profiles_k,checkpoint,site_display_position,site_index,profile_column,seed,value,mean,ci_low,ci_high,n,positive_seeds,unit,source_table,inference_status,convergence_flag_seed,pixel_row,pixel_col
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,10.0
A,input digit pixel,,,,,,,,,,,,0.12156862745098039,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,11.0
A,input digit pixel,,,,,,,,,,,,0.8784313725490196,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,12.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,13.0
A,input digit pixel,,,,,,,,,,,,0.45098039215686275,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,14.0
A,input digit pixel,,,,,,,,,,,,0.00392156862745098,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,22.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,10.0
A,input digit pixel,,,,,,,,,,,,0.5215686274509804,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,11.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,12.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,13.0
A,input digit pixel,,,,,,,,,,,,0.20392156862745098,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,14.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,23.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,9.0
A,input digit pixel,,,,,,,,,,,,0.23921568627450981,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,10.0
A,input digit pixel,,,,,,,,,,,,0.9490196078431372,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,11.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,12.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,13.0
A,input digit pixel,,,,,,,,,,,,0.20392156862745098,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,14.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,24.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,9.0
A,input digit pixel,,,,,,,,,,,,0.4745098039215686,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,10.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,11.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,12.0
A,input digit pixel,,,,,,,,,,,,0.8588235294117647,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,13.0
A,input digit pixel,,,,,,,,,,,,0.1568627450980392,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,14.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,25.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,9.0
A,input digit pixel,,,,,,,,,,,,0.4745098039215686,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,10.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,11.0
A,input digit pixel,,,,,,,,,,,,0.8117647058823529,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,12.0
A,input digit pixel,,,,,,,,,,,,0.07058823529411765,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,13.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,14.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,26.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,27.0,6.0
