variant,forward,trained_rule,delivered_rule,block,relation,seed,cosine,defined
separable,tonic,exact,broadcast,terminal,within,2026092203,0.3272020505911325,4
separable,tonic,exact,broadcast,terminal,within,2026092204,0.383877335955699,4
separable,tonic,exact,broadcast,terminal,within,2026092205,0.3375292589550642,4
separable,tonic,exact,broadcast,terminal,within,2026092206,0.2883488121602019,4
separable,tonic,exact,broadcast,terminal,within,2026092207,0.33668454908303813,4
separable,tonic,exact,broadcast,terminal,within,2026092208,0.3173857899444866,4
separable,tonic,exact,broadcast,terminal,within,2026092209,0.37112204549689204,4
separable,tonic,exact,broadcast,terminal,within,2026092210,0.3310908322360623,4
separable,tonic,exact,broadcast,terminal,within,2026092211,0.31704477067558867,4
separable,tonic,exact,broadcast,terminal,within,2026092212,0.34578737707164386,4
separable,tonic,exact,broadcast,terminal,within,2026092213,0.37436527187328217,4
separable,tonic,exact,broadcast,terminal,within,2026092214,0.340026501840123,4
separable,tonic,exact,broadcast,terminal,within,2026092215,0.3723485894313444,4
separable,tonic,exact,broadcast,terminal,within,2026092216,0.3420598091193656,4
separable,tonic,exact,broadcast,terminal,within,2026092217,0.37106022741560774,4
separable,tonic,exact,broadcast,terminal,within,2026092218,0.33102094024779183,4
separable,tonic,exact,broadcast,terminal,within,2026092219,0.3708812947302794,4
separable,tonic,exact,exact,proximal,cross,2026092200,0.9376331566455116,12
separable,tonic,exact,exact,proximal,cross,2026092201,0.9239221031693985,12
separable,tonic,exact,exact,proximal,cross,2026092202,0.8342560312873396,12
separable,tonic,exact,exact,proximal,cross,2026092203,0.8602548128422565,12
separable,tonic,exact,exact,proximal,cross,2026092204,0.558465486571646,12
separable,tonic,exact,exact,proximal,cross,2026092205,-0.2725206826656,12
separable,tonic,exact,exact,proximal,cross,2026092206,-0.28184164154075425,12
separable,tonic,exact,exact,proximal,cross,2026092207,0.6359825734395502,12
separable,tonic,exact,exact,proximal,cross,2026092208,-0.04552141528543585,12
separable,tonic,exact,exact,proximal,cross,2026092209,-0.0241220470312431,12
separable,tonic,exact,exact,proximal,cross,2026092210,0.8810530656587371,12
separable,tonic,exact,exact,proximal,cross,2026092211,0.8546384857528199,12
separable,tonic,exact,exact,proximal,cross,2026092212,0.9337796408382807,12
separable,tonic,exact,exact,proximal,cross,2026092213,0.9145690917752601,12
separable,tonic,exact,exact,proximal,cross,2026092214,0.7246649748176872,12
separable,tonic,exact,exact,proximal,cross,2026092215,0.6195273120378042,12
separable,tonic,exact,exact,proximal,cross,2026092216,-0.052198820127814814,12
separable,tonic,exact,exact,proximal,cross,2026092217,0.91156124891927,12
separable,tonic,exact,exact,proximal,cross,2026092218,-0.02627851590903235,12
separable,tonic,exact,exact,proximal,cross,2026092219,-0.28918001936472876,12
separable,tonic,exact,exact,proximal,within,2026092200,1.0,4
separable,tonic,exact,exact,proximal,within,2026092201,1.0,4
separable,tonic,exact,exact,proximal,within,2026092202,1.0,4
separable,tonic,exact,exact,proximal,within,2026092203,0.9999999999999998,4
separable,tonic,exact,exact,proximal,within,2026092204,1.0,4
separable,tonic,exact,exact,proximal,within,2026092205,1.0000000000000002,4
separable,tonic,exact,exact,proximal,within,2026092206,0.9999999999999999,4
separable,tonic,exact,exact,proximal,within,2026092207,0.9999999999999999,4
separable,tonic,exact,exact,proximal,within,2026092208,1.0,4
separable,tonic,exact,exact,proximal,within,2026092209,1.0000000000000002,4
separable,tonic,exact,exact,proximal,within,2026092210,0.9999999999999999,4
separable,tonic,exact,exact,proximal,within,2026092211,1.0,4
separable,tonic,exact,exact,proximal,within,2026092212,1.0,4
separable,tonic,exact,exact,proximal,within,2026092213,1.0,4
separable,tonic,exact,exact,proximal,within,2026092214,1.0,4
separable,tonic,exact,exact,proximal,within,2026092215,1.0,4
separable,tonic,exact,exact,proximal,within,2026092216,0.9999999999999998,4
separable,tonic,exact,exact,proximal,within,2026092217,1.0,4
separable,tonic,exact,exact,proximal,within,2026092218,0.9999999999999998,4
separable,tonic,exact,exact,proximal,within,2026092219,1.0,4
separable,tonic,exact,exact,readout,cross,2026092200,0.9640273994808516,12
separable,tonic,exact,exact,readout,cross,2026092201,0.9650704241800834,12
separable,tonic,exact,exact,readout,cross,2026092202,0.9635913650599243,12
separable,tonic,exact,exact,readout,cross,2026092203,0.9379376410120773,12
separable,tonic,exact,exact,readout,cross,2026092204,0.9044841995982003,12
separable,tonic,exact,exact,readout,cross,2026092205,-0.3178541506827804,12
separable,tonic,exact,exact,readout,cross,2026092206,-0.31043575325418055,12
separable,tonic,exact,exact,readout,cross,2026092207,0.8475681531746151,12
separable,tonic,exact,exact,readout,cross,2026092208,-0.024330601424135234,12
separable,tonic,exact,exact,readout,cross,2026092209,-0.00514454039578897,12
separable,tonic,exact,exact,readout,cross,2026092210,0.9595353285111234,12
separable,tonic,exact,exact,readout,cross,2026092211,0.9154480564873376,12
separable,tonic,exact,exact,readout,cross,2026092212,0.9665886840748197,12
separable,tonic,exact,exact,readout,cross,2026092213,0.977028782379704,12
separable,tonic,exact,exact,readout,cross,2026092214,0.9617914285695903,12
separable,tonic,exact,exact,readout,cross,2026092215,0.8359557380917221,12
separable,tonic,exact,exact,readout,cross,2026092216,-0.005382215391846412,12
separable,tonic,exact,exact,readout,cross,2026092217,0.9688499696930917,12
separable,tonic,exact,exact,readout,cross,2026092218,-0.010113848057873446,12
separable,tonic,exact,exact,readout,cross,2026092219,-0.3211904228519957,12
separable,tonic,exact,exact,readout,within,2026092200,0.9999999999999998,4
separable,tonic,exact,exact,readout,within,2026092201,1.0,4
separable,tonic,exact,exact,readout,within,2026092202,1.0,4
separable,tonic,exact,exact,readout,within,2026092203,1.0,4
separable,tonic,exact,exact,readout,within,2026092204,1.0,4
separable,tonic,exact,exact,readout,within,2026092205,1.0,4
separable,tonic,exact,exact,readout,within,2026092206,1.0000000000000002,4
separable,tonic,exact,exact,readout,within,2026092207,1.0,4
separable,tonic,exact,exact,readout,within,2026092208,1.0,4
separable,tonic,exact,exact,readout,within,2026092209,1.0,4
separable,tonic,exact,exact,readout,within,2026092210,0.9999999999999999,4
separable,tonic,exact,exact,readout,within,2026092211,1.0,4
separable,tonic,exact,exact,readout,within,2026092212,1.0,4
separable,tonic,exact,exact,readout,within,2026092213,1.0,4
separable,tonic,exact,exact,readout,within,2026092214,1.0,4
separable,tonic,exact,exact,readout,within,2026092215,1.0,4
separable,tonic,exact,exact,readout,within,2026092216,1.0,4
separable,tonic,exact,exact,readout,within,2026092217,1.0,4
separable,tonic,exact,exact,readout,within,2026092218,1.0,4
separable,tonic,exact,exact,readout,within,2026092219,1.0000000000000002,4
separable,tonic,exact,exact,soma,cross,2026092200,0.013597667420353695,12
separable,tonic,exact,exact,soma,cross,2026092201,0.5114617165601058,12
separable,tonic,exact,exact,soma,cross,2026092202,0.07254524744903314,12
separable,tonic,exact,exact,soma,cross,2026092203,0.3401377982113831,12
separable,tonic,exact,exact,soma,cross,2026092204,0.34806281743341777,12
separable,tonic,exact,exact,soma,cross,2026092205,-0.08998888503601223,12
separable,tonic,exact,exact,soma,cross,2026092206,0.02125033268491026,12
separable,tonic,exact,exact,soma,cross,2026092207,0.5671908725109102,12
separable,tonic,exact,exact,soma,cross,2026092208,0.0552196552511993,12
separable,tonic,exact,exact,soma,cross,2026092209,0.13948672079936056,12
separable,tonic,exact,exact,soma,cross,2026092210,0.18099432646707123,12
separable,tonic,exact,exact,soma,cross,2026092211,0.374594404075333,12
separable,tonic,exact,exact,soma,cross,2026092212,0.37687918067982235,12
separable,tonic,exact,exact,soma,cross,2026092213,-0.05202643546766586,12
separable,tonic,exact,exact,soma,cross,2026092214,0.11500815085811822,12
separable,tonic,exact,exact,soma,cross,2026092215,0.05854914377990273,12
separable,tonic,exact,exact,soma,cross,2026092216,-0.14081377464120468,12
separable,tonic,exact,exact,soma,cross,2026092217,-0.10302884437286179,12
separable,tonic,exact,exact,soma,cross,2026092218,0.1472171301321555,12
separable,tonic,exact,exact,soma,cross,2026092219,0.04205582354511109,12
separable,tonic,exact,exact,soma,within,2026092200,1.0,4
separable,tonic,exact,exact,soma,within,2026092201,1.0000000000000002,4
separable,tonic,exact,exact,soma,within,2026092202,1.0000000000000002,4
separable,tonic,exact,exact,soma,within,2026092203,1.0,4
separable,tonic,exact,exact,soma,within,2026092204,1.0,4
separable,tonic,exact,exact,soma,within,2026092205,0.9999999999999999,4
separable,tonic,exact,exact,soma,within,2026092206,1.0,4
separable,tonic,exact,exact,soma,within,2026092207,1.0,4
separable,tonic,exact,exact,soma,within,2026092208,1.0,4
separable,tonic,exact,exact,soma,within,2026092209,1.0,4
separable,tonic,exact,exact,soma,within,2026092210,0.9999999999999999,4
separable,tonic,exact,exact,soma,within,2026092211,1.0,4
separable,tonic,exact,exact,soma,within,2026092212,1.0000000000000002,4
separable,tonic,exact,exact,soma,within,2026092213,0.9999999999999999,4
separable,tonic,exact,exact,soma,within,2026092214,1.0,4
separable,tonic,exact,exact,soma,within,2026092215,1.0,4
separable,tonic,exact,exact,soma,within,2026092216,1.0,4
separable,tonic,exact,exact,soma,within,2026092217,0.9999999999999999,4
separable,tonic,exact,exact,soma,within,2026092218,1.0000000000000002,4
separable,tonic,exact,exact,soma,within,2026092219,0.9999999999999999,4
separable,tonic,exact,exact,terminal,cross,2026092200,0.02997296152643267,12
separable,tonic,exact,exact,terminal,cross,2026092201,0.04653909316999976,12
separable,tonic,exact,exact,terminal,cross,2026092202,0.05270688612468622,12
separable,tonic,exact,exact,terminal,cross,2026092203,0.014673017905588025,12
separable,tonic,exact,exact,terminal,cross,2026092204,0.037006156358714744,12
separable,tonic,exact,exact,terminal,cross,2026092205,-0.014876497151144424,12
separable,tonic,exact,exact,terminal,cross,2026092206,-0.01336284536714589,12
separable,tonic,exact,exact,terminal,cross,2026092207,0.034616135330899016,12
separable,tonic,exact,exact,terminal,cross,2026092208,-0.0046091029697804264,12
separable,tonic,exact,exact,terminal,cross,2026092209,0.012638557254931973,12
separable,tonic,exact,exact,terminal,cross,2026092210,0.04034821891276839,12
separable,tonic,exact,exact,terminal,cross,2026092211,0.04156206795937462,12
separable,tonic,exact,exact,terminal,cross,2026092212,0.043642486658832746,12
separable,tonic,exact,exact,terminal,cross,2026092213,0.035673444909702944,12
separable,tonic,exact,exact,terminal,cross,2026092214,0.051801956013991145,12
separable,tonic,exact,exact,terminal,cross,2026092215,0.05404219412865561,12
separable,tonic,exact,exact,terminal,cross,2026092216,0.010804917930322469,12
separable,tonic,exact,exact,terminal,cross,2026092217,0.03483521091649474,12
separable,tonic,exact,exact,terminal,cross,2026092218,0.006077625645808403,12
separable,tonic,exact,exact,terminal,cross,2026092219,-0.013966241860661465,12
separable,tonic,exact,exact,terminal,within,2026092200,1.0000000000000002,4
separable,tonic,exact,exact,terminal,within,2026092201,0.9999999999999997,4
separable,tonic,exact,exact,terminal,within,2026092202,1.0000000000000002,4
separable,tonic,exact,exact,terminal,within,2026092203,0.9999999999999999,4
separable,tonic,exact,exact,terminal,within,2026092204,1.0,4
separable,tonic,exact,exact,terminal,within,2026092205,1.0,4
separable,tonic,exact,exact,terminal,within,2026092206,0.9999999999999998,4
separable,tonic,exact,exact,terminal,within,2026092207,0.9999999999999998,4
separable,tonic,exact,exact,terminal,within,2026092208,0.9999999999999998,4
separable,tonic,exact,exact,terminal,within,2026092209,1.0000000000000002,4
separable,tonic,exact,exact,terminal,within,2026092210,1.0,4
separable,tonic,exact,exact,terminal,within,2026092211,1.0,4
separable,tonic,exact,exact,terminal,within,2026092212,1.0,4
separable,tonic,exact,exact,terminal,within,2026092213,1.0,4
separable,tonic,exact,exact,terminal,within,2026092214,1.0,4
separable,tonic,exact,exact,terminal,within,2026092215,1.0000000000000002,4
separable,tonic,exact,exact,terminal,within,2026092216,1.0,4
separable,tonic,exact,exact,terminal,within,2026092217,1.0,4
separable,tonic,exact,exact,terminal,within,2026092218,1.0,4
separable,tonic,exact,exact,terminal,within,2026092219,0.9999999999999999,4
separable,tonic,exact,resistance,proximal,cross,2026092200,0.581280201122615,12
separable,tonic,exact,resistance,proximal,cross,2026092201,0.5310599141663244,12
separable,tonic,exact,resistance,proximal,cross,2026092202,0.5146912212890292,12
separable,tonic,exact,resistance,proximal,cross,2026092203,0.4488962837104688,12
separable,tonic,exact,resistance,proximal,cross,2026092204,0.2822280475745887,12
separable,tonic,exact,resistance,proximal,cross,2026092205,-0.16442434554542265,12
separable,tonic,exact,resistance,proximal,cross,2026092206,-0.16000652237247728,12
separable,tonic,exact,resistance,proximal,cross,2026092207,0.342088353057382,12
separable,tonic,exact,resistance,proximal,cross,2026092208,-0.022835440357749537,12
separable,tonic,exact,resistance,proximal,cross,2026092209,-0.007379568739335078,12
separable,tonic,exact,resistance,proximal,cross,2026092210,0.4775706701285287,12
separable,tonic,exact,resistance,proximal,cross,2026092211,0.5083818411423029,12
separable,tonic,exact,resistance,proximal,cross,2026092212,0.576751701159521,12
separable,tonic,exact,resistance,proximal,cross,2026092213,0.5168852309608595,12
separable,tonic,exact,resistance,proximal,cross,2026092214,0.4458892778161669,12
separable,tonic,exact,resistance,proximal,cross,2026092215,0.37103537005961423,12
separable,tonic,exact,resistance,proximal,cross,2026092216,-0.03858538214608027,12
separable,tonic,exact,resistance,proximal,cross,2026092217,0.5423073937978021,12
separable,tonic,exact,resistance,proximal,cross,2026092218,-0.017396375595405262,12
separable,tonic,exact,resistance,proximal,cross,2026092219,-0.1624099599343584,12
separable,tonic,exact,resistance,proximal,within,2026092200,0.6259833865802569,4
separable,tonic,exact,resistance,proximal,within,2026092201,0.5779023420189019,4
separable,tonic,exact,resistance,proximal,within,2026092202,0.5968819982650353,4
separable,tonic,exact,resistance,proximal,within,2026092203,0.5194112867718201,4
separable,tonic,exact,resistance,proximal,within,2026092204,0.5534345910980782,4
separable,tonic,exact,resistance,proximal,within,2026092205,0.6201316413733462,4
separable,tonic,exact,resistance,proximal,within,2026092206,0.5792704213109379,4
separable,tonic,exact,resistance,proximal,within,2026092207,0.546172923267751,4
separable,tonic,exact,resistance,proximal,within,2026092208,0.5505611771374564,4
separable,tonic,exact,resistance,proximal,within,2026092209,0.5984662342552775,4
separable,tonic,exact,resistance,proximal,within,2026092210,0.5440669481790059,4
separable,tonic,exact,resistance,proximal,within,2026092211,0.6137276629977175,4
separable,tonic,exact,resistance,proximal,within,2026092212,0.6205020251576359,4
separable,tonic,exact,resistance,proximal,within,2026092213,0.5628225570233458,4
separable,tonic,exact,resistance,proximal,within,2026092214,0.5835801416864113,4
separable,tonic,exact,resistance,proximal,within,2026092215,0.5570233311619917,4
separable,tonic,exact,resistance,proximal,within,2026092216,0.6109655555961298,4
separable,tonic,exact,resistance,proximal,within,2026092217,0.5893666425101016,4
separable,tonic,exact,resistance,proximal,within,2026092218,0.5255034870131982,4
separable,tonic,exact,resistance,proximal,within,2026092219,0.5769836348370696,4
separable,tonic,exact,resistance,readout,cross,2026092200,0.9640273994808516,12
