dataset,network_type,depth,seed,relative_step,difference,metric,contrast
mnist,dendritic_shunting,1,42,0.0001,0.7719958035954135,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,42,0.001,0.7719958035954135,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,43,1e-06,0.7577639893251888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,43,1e-05,0.7577639893251888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,43,0.0001,0.7577639893251888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,43,0.001,0.7577639893251888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,44,1e-06,0.6976261954096572,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,44,1e-05,0.6976261954096572,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,44,0.0001,0.6976261954096572,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,44,0.001,0.6976261954096572,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,45,1e-06,0.7239709125021273,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,45,1e-05,0.7239709125021273,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,45,0.0001,0.7239709125021273,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,45,0.001,0.7239709125021273,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,46,1e-06,0.6960285033583663,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,46,1e-05,0.6960285033583663,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,46,0.0001,0.6960285033583663,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,46,0.001,0.6960285033583663,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,47,1e-06,0.7741671563012705,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,47,1e-05,0.7741671563012705,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,47,0.0001,0.7741671563012705,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,47,0.001,0.7741671563012705,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,48,1e-06,0.6895557918101409,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,48,1e-05,0.6895557918101409,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,48,0.0001,0.6895557918101409,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,48,0.001,0.6895557918101409,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,49,1e-06,0.7850398737317177,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,49,1e-05,0.7850398737317177,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,49,0.0001,0.7850398737317177,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,49,0.001,0.7850398737317177,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,50,1e-06,0.7665484424914253,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,50,1e-05,0.7665484424914253,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,50,0.0001,0.7665484424914253,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,50,0.001,0.7665484424914253,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,51,1e-06,0.7182295896362839,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,51,1e-05,0.7182295896362839,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,51,0.0001,0.7182295896362839,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,1,51,0.001,0.7182295896362839,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,42,1e-06,0.490746524364888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,42,1e-05,0.490746524364888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,42,0.0001,0.490746524364888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,42,0.001,0.490746524364888,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,43,1e-06,0.6175011768790808,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,43,1e-05,0.6175011768790808,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,43,0.0001,0.6175011768790808,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,43,0.001,0.6175011768790808,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,44,1e-06,0.6773509851648258,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,44,1e-05,0.6773509851648258,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,44,0.0001,0.6773509851648258,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,44,0.001,0.6773509851648258,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,45,1e-06,0.5049719665200131,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,45,1e-05,0.5049719665200131,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,45,0.0001,0.5049719665200131,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,45,0.001,0.5049719665200131,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,46,1e-06,0.47100066370831994,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,46,1e-05,0.47100066370831994,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,46,0.0001,0.47100066370831994,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,46,0.001,0.47100066370831994,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,47,1e-06,0.5065425240913145,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,47,1e-05,0.5065425240913145,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,47,0.0001,0.5065425240913145,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,47,0.001,0.5065425240913145,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,48,1e-06,0.6543511137116932,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,48,1e-05,0.6543511137116932,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,48,0.0001,0.6543511137116932,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,48,0.001,0.6543511137116932,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,49,1e-06,0.5205493104380504,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,49,1e-05,0.5205493104380504,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,49,0.0001,0.5205493104380504,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,49,0.001,0.5205493104380504,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,50,1e-06,0.6367471944112078,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,50,1e-05,0.6367471944112078,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,50,0.0001,0.6367471944112078,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,50,0.001,0.6367471944112078,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,51,1e-06,0.5945326199541057,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,51,1e-05,0.5945326199541057,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,51,0.0001,0.5945326199541057,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,2,51,0.001,0.5945326199541057,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,42,1e-06,0.4556624559104136,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,42,1e-05,0.4556624559104136,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,42,0.0001,0.4556624559104136,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,42,0.001,0.4556624559104136,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,43,1e-06,0.4562965804699618,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,43,1e-05,0.4562965804699618,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,43,0.0001,0.4562965804699618,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,43,0.001,0.4562965804699618,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,44,1e-06,0.5368000029916102,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,44,1e-05,0.5368000029916102,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,44,0.0001,0.5368000029916102,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,44,0.001,0.5368000029916102,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,45,1e-06,0.5399043282329143,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,45,1e-05,0.5399043282329143,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,45,0.0001,0.5399043282329143,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,45,0.001,0.5399043282329143,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,46,1e-06,0.42180229145166087,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,46,1e-05,0.42180229145166087,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,46,0.0001,0.42180229145166087,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,46,0.001,0.42180229145166087,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,47,1e-06,0.5202055294187091,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,47,1e-05,0.5202055294187091,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,47,0.0001,0.5202055294187091,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,47,0.001,0.5202055294187091,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,48,1e-06,0.5677214793316101,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,48,1e-05,0.5677214793316101,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,48,0.0001,0.5677214793316101,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,48,0.001,0.5677214793316101,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,49,1e-06,0.4511371033439976,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,49,1e-05,0.4511371033439976,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,49,0.0001,0.4511371033439976,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,49,0.001,0.4511371033439976,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,50,1e-06,0.40505384060273036,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,50,1e-05,0.40505384060273036,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,50,0.0001,0.40505384060273036,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,50,0.001,0.40505384060273036,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,51,1e-06,0.4636523910823673,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,51,1e-05,0.4636523910823673,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,51,0.0001,0.4636523910823673,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,3,51,0.001,0.4636523910823673,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,42,1e-06,0.3772042979702756,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,42,1e-05,0.3772042979702756,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,42,0.0001,0.3772042979702756,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,42,0.001,0.3772042979702756,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,43,1e-06,0.3831464880482781,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,43,1e-05,0.3831464880482781,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,43,0.0001,0.3831464880482781,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,43,0.001,0.3831464880482781,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,44,1e-06,0.29723154265211216,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,44,1e-05,0.29723154265211216,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,44,0.0001,0.29723154265211216,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,44,0.001,0.29723154265211216,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,45,1e-06,0.40720881436260997,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,45,1e-05,0.40720881436260997,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,45,0.0001,0.40720881436260997,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,45,0.001,0.40720881436260997,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,46,1e-06,0.3297690699198527,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,46,1e-05,0.3297690699198527,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,46,0.0001,0.3297690699198527,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,46,0.001,0.3297690699198527,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,47,1e-06,0.37400449909392647,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,47,1e-05,0.37400449909392647,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,47,0.0001,0.37400449909392647,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,47,0.001,0.37400449909392647,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,48,1e-06,0.3980773848107498,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,48,1e-05,0.3980773848107498,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,48,0.0001,0.3980773848107498,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,48,0.001,0.3980773848107498,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,49,1e-06,0.3760274186261801,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,49,1e-05,0.3760274186261801,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,49,0.0001,0.3760274186261801,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,49,0.001,0.3760274186261801,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,50,1e-06,0.3572860748251332,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,50,1e-05,0.3572860748251332,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,50,0.0001,0.3572860748251332,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,50,0.001,0.3572860748251332,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,51,1e-06,0.411084160208425,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,51,1e-05,0.411084160208425,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,51,0.0001,0.411084160208425,gradient_cosine,ancestry - scalar
mnist,dendritic_shunting,4,51,0.001,0.411084160208425,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,42,1e-06,0.672826445553487,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,42,1e-05,0.672826445553487,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,42,0.0001,0.672826445553487,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,42,0.001,0.672826445553487,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,43,1e-06,0.5816630275628507,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,43,1e-05,0.5816630275628507,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,43,0.0001,0.5816630275628507,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,43,0.001,0.5816630275628507,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,44,1e-06,0.6117733464720141,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,44,1e-05,0.6117733464720141,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,44,0.0001,0.6117733464720141,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,44,0.001,0.6117733464720141,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,45,1e-06,0.665998833775039,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,45,1e-05,0.665998833775039,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,45,0.0001,0.665998833775039,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,45,0.001,0.665998833775039,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,46,1e-06,0.681688892912075,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,46,1e-05,0.681688892912075,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,46,0.0001,0.681688892912075,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,46,0.001,0.681688892912075,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,47,1e-06,0.6793432473501776,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,47,1e-05,0.6793432473501776,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,47,0.0001,0.6793432473501776,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,47,0.001,0.6793432473501776,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,48,1e-06,0.6031159744454242,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,48,1e-05,0.6031159744454242,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,48,0.0001,0.6031159744454242,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,48,0.001,0.6031159744454242,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,49,1e-06,0.6580470927848272,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,49,1e-05,0.6580470927848272,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,49,0.0001,0.6580470927848272,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,49,0.001,0.6580470927848272,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,50,1e-06,0.7116220174623177,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,50,1e-05,0.7116220174623177,gradient_cosine,ancestry - scalar
noise_resilience,dendritic_additive,1,50,0.0001,0.7116220174623177,gradient_cosine,ancestry - scalar
