panel,task,series,x_name,x_label,unit,mean,signed_mean,n_seeds,interval,endpoint,drop_radius_pt,record,x,ci95_low,ci95_high,seed,value,noise,common_rate,ci_low,ci_high,positive_seeds
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211204.0,0.04524414683880201,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211204.0,0.04574198182176081,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211204.0,0.04559877753376146,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211204.0,0.04553521004038272,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211204.0,0.04617816947032648,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211204.0,0.045593901059950454,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211204.0,0.046083541441794544,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211204.0,0.045322644414116965,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211204.0,0.04590724386918174,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211204.0,0.046019496568248525,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211205.0,1.1985984988323988,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211205.0,0.5568938779711996,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211205.0,0.050695926773069916,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211205.0,0.04456159131261338,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211205.0,0.04537425416397817,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211205.0,0.045283505805692834,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211205.0,0.04478052406660289,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211205.0,0.04437937194848075,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211205.0,0.044525846741730934,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211205.0,0.044677263194111264,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211205.0,0.044304346660537085,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211205.0,0.044919296588612184,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211205.0,0.044807087998625615,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211205.0,0.04630418354163252,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211205.0,0.044355445818875044,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211205.0,0.04530034434413382,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211205.0,0.04498009449276731,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211205.0,0.04428799151934373,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211205.0,0.04477618746121266,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211205.0,0.046068989535039816,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211205.0,0.04525992383073413,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211205.0,0.045392560908810844,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211205.0,0.04489381052143281,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211205.0,0.0448527549186224,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211205.0,0.044764383311359415,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211205.0,0.044701640993082055,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211205.0,0.04539110113073616,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211205.0,0.04543400193190329,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211205.0,0.04463817056811206,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211205.0,0.044401390930484834,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211205.0,0.045597708966421326,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211205.0,0.04454830585230502,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211205.0,0.045334815299896504,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211205.0,0.0446987784706015,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211205.0,0.04522741962789317,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211205.0,0.044852324508969685,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211205.0,0.0443364539067652,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211205.0,0.044903380835571154,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211205.0,0.0446181697540391,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211205.0,0.045136024685033645,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211205.0,0.04449549324058691,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211205.0,0.04492928619391282,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211205.0,0.04429501741510089,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211205.0,0.04515674012044443,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211205.0,0.046083253816303155,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211205.0,0.046680240944893966,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211205.0,0.045334625265477144,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211205.0,0.044963299279370206,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211205.0,0.045624175155932103,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211205.0,0.045177902671919276,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211205.0,0.04557679152191925,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211205.0,0.04477339233969763,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211205.0,0.04487615713909773,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211205.0,0.04496967169355994,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211205.0,0.04596444873082879,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211205.0,0.04539825232437457,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211205.0,0.04472321905300958,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211205.0,0.044541479045099586,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211205.0,0.044802436444754054,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211205.0,0.045042764963966905,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211205.0,0.044757072732321344,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211205.0,0.04553839103462511,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211205.0,0.044873407484090036,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211205.0,0.04501198769132342,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211206.0,1.2785057064447163,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211206.0,0.8381580368952901,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211206.0,0.06176555809498013,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211206.0,0.04491023593458479,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211206.0,0.044971863964007486,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211206.0,0.044612667880902054,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211206.0,0.045507816715649914,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211206.0,0.04481189133467358,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211206.0,0.045858784725022944,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211206.0,0.04513840195296637,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211206.0,0.04490329228609469,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211206.0,0.04518971381916516,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211206.0,0.045736360544807425,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211206.0,0.04617855269497646,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211206.0,0.04540420710825261,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211206.0,0.045724402783180906,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211206.0,0.04572684945012434,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211206.0,0.045478890829183105,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211206.0,0.04547022168920425,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211206.0,0.04524169197874309,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211206.0,0.046245563548104676,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211206.0,0.04542585992108099,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211206.0,0.04557759840810428,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211206.0,0.04512503450236678,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211206.0,0.045930606479686054,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211206.0,0.04532031599067035,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211206.0,0.04569680682141509,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211206.0,0.045175068637044055,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211206.0,0.045096979569312474,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211206.0,0.045665959590032806,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211206.0,0.04474692032517203,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211206.0,0.045633709159771205,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211206.0,0.04518824988604342,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211206.0,0.0458743349148206,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211206.0,0.04584825480315572,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211206.0,0.045453359544830325,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211206.0,0.04496314693540636,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211206.0,0.04565565355275073,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211206.0,0.04524347261758065,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211206.0,0.04604560253157372,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211206.0,0.046261259262274194,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211206.0,0.04498606808651112,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211206.0,0.045545653034486364,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211206.0,0.045474809062666544,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211206.0,0.04546640871597149,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211206.0,0.044547388820848625,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211206.0,0.04484227390131491,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12288.0,,,211206.0,0.04450036538982732,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12544.0,,,211206.0,0.04508784539796277,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12800.0,,,211206.0,0.04518406877322122,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13056.0,,,211206.0,0.044932890017189475,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13312.0,,,211206.0,0.045329952387319516,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13568.0,,,211206.0,0.0451874291428489,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,13824.0,,,211206.0,0.04533898603406693,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14080.0,,,211206.0,0.04441345929686527,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14336.0,,,211206.0,0.04560493959350314,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14592.0,,,211206.0,0.045316149078022075,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,14848.0,,,211206.0,0.04513433040812255,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15104.0,,,211206.0,0.04586526368433263,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15360.0,,,211206.0,0.04515519272756928,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15616.0,,,211206.0,0.04594778133302998,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,15872.0,,,211206.0,0.04517881932152336,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16128.0,,,211206.0,0.04602238954993989,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,16384.0,,,211206.0,0.045163806740968676,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211207.0,0.8730483786625449,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211207.0,0.08563585184730811,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211207.0,0.047699292049867816,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211207.0,0.04771658393931384,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211207.0,0.04781617087456253,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211207.0,0.048434435027780165,,,,,
