stage,index,source,canonical,sha256,size
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/run_audit.json,canonical/fresh/condition_060/run_audit.json,e5b03d55c2625b8986777a4ba3545e693557615cb6f41ea8c69bda0cef80cdd7,3502
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/progress.json,canonical/fresh/condition_060/progress.json,37e7c6dc24337992047bab86315d1db2bab894421ef93071706bc55f7fc7b6b9,36415
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/initial_state_identity.json,canonical/fresh/condition_060/initial_state_identity.json,123ef23e5433dc1bcf5e70e856bc35e6b792441a8c418bd1e049cb1c31d20e92,292
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/optimizer.json,canonical/fresh/condition_060/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/mnist_fresh_060_20260906_231806/config.json,canonical/fresh/condition_060/mnist_fresh_060_20260906_231806/config.json,9fff1a5a311a0b594905a90f683265ff9046c896209cff12815f8cb9b2356fda,77048
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/mnist_fresh_060_20260906_231806/resolved_seeds.json,canonical/fresh/condition_060/mnist_fresh_060_20260906_231806/resolved_seeds.json,8c0e3730a7a01e8ddebe4d0d89ad0519fe58f0d4c7e646fb8bade5f512e89693,242
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/mnist_fresh_060_20260906_231806/training_summary.json,canonical/fresh/condition_060/mnist_fresh_060_20260906_231806/training_summary.json,fcd4eee56248015272fa0f0a231571b8fb59b67e54782dc4ccdf9f1d5ffad014,10091
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/mnist_fresh_060_20260906_231806/performance/final.json,canonical/fresh/condition_060/mnist_fresh_060_20260906_231806/performance/final.json,4b6b10da30fc83fa1a849f21c88e0f04bc5db07d25cecc374c30e37086f50165,287
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/mnist_fresh_060_20260906_231806/model_resources.json,canonical/fresh/condition_060/mnist_fresh_060_20260906_231806/model_resources.json,351fac0d7021146e82b0b40d84437f3fc61f9fecf7df3675c7e1c6ed8b88b30f,2851
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/initial_model.pt,,9e2a4c5f2d430eddeb231d2f1bd4ae29145f379aac56321d4ba2e3791b815372,9669068
fresh,60,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_060/mnist_fresh_060_20260906_231806/final_model.pt,,7348414e7259a5ff53c8f2ffd4e5e793f19c35df89c600a1361ed6d16accf05d,9669010
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/run_audit.json,canonical/fresh/condition_061/run_audit.json,1fa0f8c369d0216e7500d5d91cf3f14d47554dda7a8e87e831f91e33c3563ea1,3501
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/progress.json,canonical/fresh/condition_061/progress.json,31bf5889c6cc311e71f4400a4e395fe583fdb7958efeceff33ee3961cbe3739c,36390
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/initial_state_identity.json,canonical/fresh/condition_061/initial_state_identity.json,93aa7d8a6ad7738e81244cc43c0be00b9000c38cc2e70e82d6e86e250234efba,292
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/optimizer.json,canonical/fresh/condition_061/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/mnist_fresh_061_20260906_231847/config.json,canonical/fresh/condition_061/mnist_fresh_061_20260906_231847/config.json,bf2216f75ea76e762c95a5890341f600cd41b8fee19e1dfec940a048296d6fdd,77048
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/mnist_fresh_061_20260906_231847/resolved_seeds.json,canonical/fresh/condition_061/mnist_fresh_061_20260906_231847/resolved_seeds.json,10b00d1b5a5c685021e92092ac328c9322fcdc911b10003da001e4fb4cd29469,242
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/mnist_fresh_061_20260906_231847/training_summary.json,canonical/fresh/condition_061/mnist_fresh_061_20260906_231847/training_summary.json,00eb3d3eea3d3e8d6872de1d5e2c9a9f672d88dcf6ebf76ce2661966e9fd7279,10088
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/mnist_fresh_061_20260906_231847/performance/final.json,canonical/fresh/condition_061/mnist_fresh_061_20260906_231847/performance/final.json,3b079e89bc07347ebc9a05543a407c76baeeda07dae60196a74d618a7a53dfb6,288
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/mnist_fresh_061_20260906_231847/model_resources.json,canonical/fresh/condition_061/mnist_fresh_061_20260906_231847/model_resources.json,351fac0d7021146e82b0b40d84437f3fc61f9fecf7df3675c7e1c6ed8b88b30f,2851
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/initial_model.pt,,778b5a0d4b978ae393987acb344cd4e36878f76cb45e520a89ea864105c2aeaa,9669068
fresh,61,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_061/mnist_fresh_061_20260906_231847/final_model.pt,,84e474c65bd02f9ceaf52b4cfc4062894fde637d4ff24e991cf7a850ff215a4b,9669010
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/run_audit.json,canonical/fresh/condition_062/run_audit.json,170487e1c6ef35ef6a6b52cfe8205180696fc3628796d6520df1255a78698907,3501
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/progress.json,canonical/fresh/condition_062/progress.json,ee5d2d99c972daeed28d41281022a465e4fe5e20f92520258bf4948d0129ca6e,36453
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/initial_state_identity.json,canonical/fresh/condition_062/initial_state_identity.json,23fcc3b1ae16267bf0e2b06b4e9a0dd290fd51ae36b3a65c5fe4bbfea350aa1d,292
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/optimizer.json,canonical/fresh/condition_062/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/mnist_fresh_062_20260906_232037/config.json,canonical/fresh/condition_062/mnist_fresh_062_20260906_232037/config.json,64bf952f72d8db3b8f44438b8c7a25146fb0fdece7d90facde680a4e320d3537,77048
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/mnist_fresh_062_20260906_232037/resolved_seeds.json,canonical/fresh/condition_062/mnist_fresh_062_20260906_232037/resolved_seeds.json,2d87538be68f29430e0998224cf7f60a01dffdaec294323403a749d94d2e7870,242
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/mnist_fresh_062_20260906_232037/training_summary.json,canonical/fresh/condition_062/mnist_fresh_062_20260906_232037/training_summary.json,f709a26147c02dfcf1b4037311734f399972ae2516ec8c72259e0c9db837fc8f,10097
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/mnist_fresh_062_20260906_232037/performance/final.json,canonical/fresh/condition_062/mnist_fresh_062_20260906_232037/performance/final.json,438e64f3f823152ff5b942f5ba473940af8c662403ceacf9600cc13dab887093,289
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/mnist_fresh_062_20260906_232037/model_resources.json,canonical/fresh/condition_062/mnist_fresh_062_20260906_232037/model_resources.json,351fac0d7021146e82b0b40d84437f3fc61f9fecf7df3675c7e1c6ed8b88b30f,2851
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/initial_model.pt,,ce659099b5fb1d124f83aed7a7755d4742269c1e34b6b7dbc079b5b5da7e63eb,9669068
fresh,62,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_062/mnist_fresh_062_20260906_232037/final_model.pt,,2ded9566afa955bb97c6c1ca33c158ef7cd8f7ba9e7f9ca8878e76ffd70462aa,9669010
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/run_audit.json,canonical/fresh/condition_063/run_audit.json,502180911f49be754a3293ef49cace451d669b0aeb67897c6b708ff1e48abdd8,3502
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/progress.json,canonical/fresh/condition_063/progress.json,e1c77f22e0084ccf1d6cc3bc7dd0388f745e88eda2959ff84f613a79dbe94b63,36418
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/initial_state_identity.json,canonical/fresh/condition_063/initial_state_identity.json,be0d336241bc78564d61cae07b56c395382a6ebfe9edd7c764069a32a1f1191b,292
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/optimizer.json,canonical/fresh/condition_063/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/mnist_fresh_063_20260906_232132/config.json,canonical/fresh/condition_063/mnist_fresh_063_20260906_232132/config.json,c33654ee135d11d341042e895a4e388597557928b9cd534f3e66089d37c8ea50,77048
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/mnist_fresh_063_20260906_232132/resolved_seeds.json,canonical/fresh/condition_063/mnist_fresh_063_20260906_232132/resolved_seeds.json,df74b427234d46621db374827e91d9969cd98162abee4f13ed37357ece7f2f76,242
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/mnist_fresh_063_20260906_232132/training_summary.json,canonical/fresh/condition_063/mnist_fresh_063_20260906_232132/training_summary.json,cfd90dcd003ff1b4df168821bc5aa2f0f44fcf3bcfb6424631187ece32052248,10089
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/mnist_fresh_063_20260906_232132/performance/final.json,canonical/fresh/condition_063/mnist_fresh_063_20260906_232132/performance/final.json,b45ed8e61526d1ceec422358aab2a4bd6f36c6268e2b0c9cec52594be4275e1c,287
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/mnist_fresh_063_20260906_232132/model_resources.json,canonical/fresh/condition_063/mnist_fresh_063_20260906_232132/model_resources.json,351fac0d7021146e82b0b40d84437f3fc61f9fecf7df3675c7e1c6ed8b88b30f,2851
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/initial_model.pt,,a4cd9015f1260765c6676da104ab40aad65dc187c8cc18f6098ba24b45e075d6,9669068
fresh,63,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_063/mnist_fresh_063_20260906_232132/final_model.pt,,0aebc2615681d3248b858fe910c646bc276543d3d2660c03dbbaeb5b9028f280,9669010
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/run_audit.json,canonical/fresh/condition_064/run_audit.json,8af7b0a63ade478f6f2a3c548846e166306a90526f127ab4ddb2493852586518,3502
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/progress.json,canonical/fresh/condition_064/progress.json,ef2ae462062910f1b77dce37fd4fb0d26edda029406d68af2eef9aa2aef4bf6a,36426
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/initial_state_identity.json,canonical/fresh/condition_064/initial_state_identity.json,4a20884c5897ee365e140b438dd1304d947ad0cc6a2fcd494303fff0c0bc0c27,292
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/optimizer.json,canonical/fresh/condition_064/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/mnist_fresh_064_20260906_232159/config.json,canonical/fresh/condition_064/mnist_fresh_064_20260906_232159/config.json,d1368be76d579f4e9b85e2d043254f6cd2ac32f59fac5eb44669b431a4d8e1a7,77048
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/mnist_fresh_064_20260906_232159/resolved_seeds.json,canonical/fresh/condition_064/mnist_fresh_064_20260906_232159/resolved_seeds.json,741aaed8f81667c061ff52cdf9bdeb91cb7450c547203607289863d1c1de07a5,242
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/mnist_fresh_064_20260906_232159/training_summary.json,canonical/fresh/condition_064/mnist_fresh_064_20260906_232159/training_summary.json,d7c6720e5a650b53b068f922ede1377d51a2042dfe09d0f02dac5a52ee2683ff,10084
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/mnist_fresh_064_20260906_232159/performance/final.json,canonical/fresh/condition_064/mnist_fresh_064_20260906_232159/performance/final.json,2d0ff3396f070a561d4ebd8b09eaa1f74d0ed4e522e20652848565d90141f5da,289
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/mnist_fresh_064_20260906_232159/model_resources.json,canonical/fresh/condition_064/mnist_fresh_064_20260906_232159/model_resources.json,351fac0d7021146e82b0b40d84437f3fc61f9fecf7df3675c7e1c6ed8b88b30f,2851
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/initial_model.pt,,b5767469df215148599e93d7b8e60b61de0cfd2fd5405fbc4e6ddfd6c27924c2,9669068
fresh,64,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_064/mnist_fresh_064_20260906_232159/final_model.pt,,c2a6820b201b13ecc1b88c5bda1085a4844704c9191467d0e9271446a02e4b12,9669010
fresh,65,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_065/run_audit.json,canonical/fresh/condition_065/run_audit.json,582733e606eb4dbc2dd121e7df7e4f8e119e6548944dcbb5bd2b7ac608c3d5db,3502
fresh,65,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_065/progress.json,canonical/fresh/condition_065/progress.json,7cadd634efa272b66ce08e1ddbf550bea3c1f7a536cc0a4abe56ea166e6d9a07,36415
fresh,65,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_065/initial_state_identity.json,canonical/fresh/condition_065/initial_state_identity.json,4dd41b199e17dd1c04994135acd125db9829a7c34955fdcefa64f4c517eb4eea,292
fresh,65,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_065/optimizer.json,canonical/fresh/condition_065/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,65,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_065/mnist_fresh_065_20260906_232202/config.json,canonical/fresh/condition_065/mnist_fresh_065_20260906_232202/config.json,cc5c1378ab45086afdbbd5df85fa2be94b1729b12516e88d77b8b098e574e142,77048
