method,mode,field_match,update_match,update_cosine,static_update_match_replay_error,target_root_id,session,scan_idx,replicate,n_sites,dictionary_channels,exact_heldout_normalized_mse,exact_endpoint_replay_error
random anatomical routes,trialwise_field_projection,0.0845400172,0.0597659520116,0.244470759011,2.22044604925e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
random anatomical routes,trialwise_update_oracle,,0.0597659520116,0.244470759011,2.22044604925e-16,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
unprojected baseline transfer,frozen_baseline,0.984843274792,0.979750849197,0.991047609631,,864691135324623260,6,6,6,5,4,0.74121966511,9.99200722163e-16
topology-matched routes,frozen_baseline,0.0607737382979,0.0198305909075,0.153311397947,4.51028103754e-17,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
topology-matched routes,trialwise_field_projection,0.0784583481884,0.0248039655789,0.157492747702,4.51028103754e-17,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
topology-matched routes,trialwise_update_oracle,,0.0248039655789,0.157492747702,4.51028103754e-17,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
site-shuffled routes,frozen_baseline,0.951969003196,0.978685737874,0.989430338725,1.11022302463e-16,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
site-shuffled routes,trialwise_field_projection,0.968425499014,0.982785703496,0.991355550628,1.11022302463e-16,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
site-shuffled routes,trialwise_update_oracle,,0.982868462035,0.991397227167,1.11022302463e-16,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
random anatomical routes,frozen_baseline,0.981712324286,0.994665780827,0.997541953484,1.11022302463e-16,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
random anatomical routes,trialwise_field_projection,0.998070399592,0.999597310163,0.999798651992,1.11022302463e-16,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
random anatomical routes,trialwise_update_oracle,,0.999692802233,0.999846389319,1.11022302463e-16,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
unprojected baseline transfer,frozen_baseline,0.982291112231,0.994949260715,0.997689164523,,864691135324623260,6,6,7,5,4,0.760919073231,2.22044604925e-16
topology-matched routes,frozen_baseline,0.0625699373927,0.0231808505206,0.162296840408,1.07552855511e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
topology-matched routes,trialwise_field_projection,0.0803405693496,0.0268334644888,0.163809232001,1.07552855511e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
topology-matched routes,trialwise_update_oracle,,0.0268334644888,0.163809232001,1.07552855511e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
site-shuffled routes,frozen_baseline,0.967612895354,0.974369492354,0.987158014814,1.11022302463e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
site-shuffled routes,trialwise_field_projection,0.977398871691,0.975766118922,0.987808750218,1.11022302463e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
site-shuffled routes,trialwise_update_oracle,,0.975826570172,0.987839344313,1.11022302463e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
random anatomical routes,frozen_baseline,0.0625699373927,0.0231808505206,0.162296840408,1.07552855511e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
random anatomical routes,trialwise_field_projection,0.0803405693496,0.0268334644888,0.163809232001,1.07552855511e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
random anatomical routes,trialwise_update_oracle,,0.0268334644888,0.163809232001,1.07552855511e-16,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
unprojected baseline transfer,frozen_baseline,0.982206342652,0.996285752386,0.998333630405,,864691135324623260,6,6,8,5,4,0.782204375484,2.22044604925e-16
topology-matched routes,frozen_baseline,0.0659135079987,0.0221597496893,0.184670781006,3.12250225676e-17,864691135324623260,6,6,9,5,4,0.76752586996,0
topology-matched routes,trialwise_field_projection,0.0832643094518,0.0370516806542,0.192488131203,3.12250225676e-17,864691135324623260,6,6,9,5,4,0.76752586996,0
topology-matched routes,trialwise_update_oracle,,0.0370516806542,0.192488131203,3.12250225676e-17,864691135324623260,6,6,9,5,4,0.76752586996,0
site-shuffled routes,frozen_baseline,0.0673953306181,0.0228700406685,0.185175277041,1.66533453694e-16,864691135324623260,6,6,9,5,4,0.76752586996,0
site-shuffled routes,trialwise_field_projection,0.0815492715949,0.0361836208373,0.191222604589,1.66533453694e-16,864691135324623260,6,6,9,5,4,0.76752586996,0
site-shuffled routes,trialwise_update_oracle,,0.0369238811217,0.192155877146,1.66533453694e-16,864691135324623260,6,6,9,5,4,0.76752586996,0
random anatomical routes,frozen_baseline,0.0659135079987,0.0221597496893,0.184670781006,5.55111512313e-17,864691135324623260,6,6,9,5,4,0.76752586996,0
random anatomical routes,trialwise_field_projection,0.0832643094518,0.0370516806542,0.192488131203,5.55111512313e-17,864691135324623260,6,6,9,5,4,0.76752586996,0
random anatomical routes,trialwise_update_oracle,,0.0370516806542,0.192488131203,5.55111512313e-17,864691135324623260,6,6,9,5,4,0.76752586996,0
unprojected baseline transfer,frozen_baseline,0.982632062907,0.985054989422,0.993217909982,,864691135324623260,6,6,9,5,4,0.76752586996,0
topology-matched routes,frozen_baseline,0.410976228504,0.366734503654,0.606696945073,2.35555741579e-10,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
topology-matched routes,trialwise_field_projection,0.411907550397,0.371884861742,0.609823631669,2.35555741579e-10,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
topology-matched routes,trialwise_update_oracle,,0.371884861742,0.609823631669,2.35555741579e-10,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
site-shuffled routes,frozen_baseline,0.273138629934,0.229081917718,0.483667834332,1.20167661932e-09,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
site-shuffled routes,trialwise_field_projection,0.275034054292,0.237327440301,0.487162642555,1.20167661932e-09,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
site-shuffled routes,trialwise_update_oracle,,0.237327440301,0.487162642555,1.20167661932e-09,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
random anatomical routes,frozen_baseline,0.280380213672,0.121248858424,0.360334981584,2.16031734168e-09,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
random anatomical routes,trialwise_field_projection,0.283456836998,0.133607009119,0.365522925572,2.16031734168e-09,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
random anatomical routes,trialwise_update_oracle,,0.133607009119,0.365522925572,2.16031734168e-09,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
unprojected baseline transfer,frozen_baseline,0.994219927585,0.977618321444,0.991713137997,,864691135409937097,6,4,0,9,4,1.0414309387,3.3166580593e-11
topology-matched routes,frozen_baseline,0.413360352066,0.419394657976,0.647748681639,2.94778090826e-10,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
topology-matched routes,trialwise_field_projection,0.414044602852,0.42100104609,0.648845934017,2.94778090826e-10,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
topology-matched routes,trialwise_update_oracle,,0.42100104609,0.648845934017,2.94778090826e-10,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
site-shuffled routes,frozen_baseline,0.66820331232,0.847972431988,0.921490888466,1.7619827819e-10,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
site-shuffled routes,trialwise_field_projection,0.670521437458,0.857188869406,0.925844948901,1.7619827819e-10,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
site-shuffled routes,trialwise_update_oracle,,0.857188869406,0.925844948901,1.7619827819e-10,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
random anatomical routes,frozen_baseline,0.154085594598,0.0743418481021,0.275652661729,4.90931739705e-11,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
random anatomical routes,trialwise_field_projection,0.156403171086,0.0783088181973,0.279837397727,4.90931739705e-11,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
random anatomical routes,trialwise_update_oracle,,0.0784858544604,0.280153269587,4.90931739705e-11,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
unprojected baseline transfer,frozen_baseline,0.994367445884,0.984256361427,0.993694307115,,864691135409937097,6,4,1,9,4,0.995756087993,1.55604196195e-10
topology-matched routes,frozen_baseline,0.416086855694,0.314089647507,0.560805406645,6.28880669762e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
topology-matched routes,trialwise_field_projection,0.418514002759,0.318302152999,0.56418273015,6.28880669762e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
topology-matched routes,trialwise_update_oracle,,0.318302152999,0.56418273015,6.28880669762e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
site-shuffled routes,frozen_baseline,0.387749674158,0.525138292001,0.726628952604,3.77936903995e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
site-shuffled routes,trialwise_field_projection,0.389411682635,0.53337110437,0.730322602943,3.77936903995e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
site-shuffled routes,trialwise_update_oracle,,0.53337110437,0.730322602943,3.77936903995e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
random anatomical routes,frozen_baseline,0.451940882771,0.326758840624,0.58353453774,1.01505637229e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
random anatomical routes,trialwise_field_projection,0.459877934343,0.36515469999,0.604280315739,1.01505637229e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
random anatomical routes,trialwise_update_oracle,,0.36515469999,0.604280315739,1.01505637229e-10,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
unprojected baseline transfer,frozen_baseline,0.986991775034,0.930073229568,0.977217894604,,864691135409937097,6,4,2,9,4,0.931544807248,2.78815637245e-10
topology-matched routes,frozen_baseline,0.431507144187,0.420620371624,0.6505033487,9.41792033249e-10,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
topology-matched routes,trialwise_field_projection,0.435104636926,0.431766148492,0.657089148055,9.41792033249e-10,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
topology-matched routes,trialwise_update_oracle,,0.431766148492,0.657089148055,9.41792033249e-10,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
site-shuffled routes,frozen_baseline,0.573285412316,0.544014052849,0.744762485088,9.08761399465e-10,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
site-shuffled routes,trialwise_field_projection,0.584251756531,0.567749919493,0.753491817801,9.08761399465e-10,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
site-shuffled routes,trialwise_update_oracle,,0.567749919493,0.753491817801,9.08761399465e-10,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
random anatomical routes,frozen_baseline,0.0692516312112,0.0517309932115,0.265175380279,1.16290736069e-09,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
random anatomical routes,trialwise_field_projection,0.0788162672922,0.0715451437381,0.267479239826,1.16290736069e-09,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
random anatomical routes,trialwise_update_oracle,,0.0715451437381,0.267479239826,1.16290736069e-09,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
unprojected baseline transfer,frozen_baseline,0.978599785754,0.963211507375,0.988189934225,,864691135409937097,6,4,3,9,4,0.747824540045,1.37146627388e-10
topology-matched routes,frozen_baseline,0.412264247879,0.554244225728,0.744937259374,8.77186101533e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
topology-matched routes,trialwise_field_projection,0.413388106305,0.557330738631,0.746545871753,8.77186101533e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
topology-matched routes,trialwise_update_oracle,,0.557330738631,0.746545871753,8.77186101533e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
site-shuffled routes,frozen_baseline,0.410060299355,0.333895953466,0.580202126466,4.81583439793e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
site-shuffled routes,trialwise_field_projection,0.41524104509,0.34664228627,0.588763353369,4.81583439793e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
site-shuffled routes,trialwise_update_oracle,,0.34664228627,0.588763353369,4.81583439793e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
random anatomical routes,frozen_baseline,0.885625665217,0.809107868077,0.91551381,5.87668469443e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
random anatomical routes,trialwise_field_projection,0.890481894341,0.836404032089,0.917238672642,5.87668469443e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
random anatomical routes,trialwise_update_oracle,,0.902972190174,0.950248488646,5.87668469443e-10,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
unprojected baseline transfer,frozen_baseline,0.991370176325,0.971469512836,0.989563091086,,864691135409937097,6,4,4,9,4,0.861597500313,7.95717047808e-10
topology-matched routes,frozen_baseline,0.413325429821,0.4104963154,0.641078373992,4.59704385669e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
topology-matched routes,trialwise_field_projection,0.415966274717,0.415101704175,0.644283869249,4.59704385669e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
topology-matched routes,trialwise_update_oracle,,0.415101704175,0.644283869249,4.59704385669e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
site-shuffled routes,frozen_baseline,0.144650068598,0.0519119791999,0.2371056467,2.8325811835e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
site-shuffled routes,trialwise_field_projection,0.148101898509,0.0577394958262,0.240290440563,2.8325811835e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
site-shuffled routes,trialwise_update_oracle,,0.0577394958262,0.240290440563,2.8325811835e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
random anatomical routes,frozen_baseline,0.744358927415,0.801957782545,0.89775282916,1.69336100697e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
random anatomical routes,trialwise_field_projection,0.749403657238,0.819685206342,0.905364727211,1.69336100697e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
random anatomical routes,trialwise_update_oracle,,0.819851208807,0.905456353894,1.69336100697e-10,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
unprojected baseline transfer,frozen_baseline,0.989545822382,0.974664542085,0.990651360226,,864691135409937097,6,4,5,9,4,0.858183849808,1.48965617619e-10
topology-matched routes,frozen_baseline,0.428542138722,0.0747912605807,0.274270758207,1.23729360091e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
topology-matched routes,trialwise_field_projection,0.429944051678,0.0763444102896,0.276304922666,1.23729360091e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
topology-matched routes,trialwise_update_oracle,,0.0763444102896,0.276304922666,1.23729360091e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
site-shuffled routes,frozen_baseline,0.485373342106,0.0858960000159,0.301223068998,1.79310732928e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
site-shuffled routes,trialwise_field_projection,0.488815776152,0.096666435028,0.310912262589,1.79310732928e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
site-shuffled routes,trialwise_update_oracle,,0.096666435028,0.310912262589,1.79310732928e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
random anatomical routes,frozen_baseline,0.41430935333,0.851334785297,0.929002293684,2.46187514819e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
random anatomical routes,trialwise_field_projection,0.418370749918,0.867272530832,0.931274892283,2.46187514819e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
random anatomical routes,trialwise_update_oracle,,0.867492966466,0.931393024704,2.46187514819e-11,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
unprojected baseline transfer,frozen_baseline,0.982500491575,0.933974538178,0.982767985409,,864691135409937097,6,4,6,9,4,0.900804900326,2.58060239844e-12
